"Code","MonthYear","X","VC","MC","VV","MV","N","Sum","Srat","c.VC","c.MC","c.VV","c.MV"
"AO",199706,366,6,1,2,6,729,15,0.0205761316872428,10,3,1,11
"AO",199707,367,8,0,3,2,928,13,0.0140086206896552,12,0,1,5
"AO",199708,368,8,0,3,3,1125,14,0.0124444444444444,11,0,2,3
"AO",199709,369,4,0,1,0,986,5,0.0050709939148073,1,1,1,3
"AO",199710,370,29,8,6,10,2196,53,0.0241347905282332,29,3,4,10
"AO",199711,371,10,1,1,6,1072,18,0.0167910447761194,9,0,2,1
"AO",199712,372,2,1,1,2,1052,6,0.00570342205323194,1,1,3,2
"AO",199801,373,8,0,3,4,1030,15,0.0145631067961165,11,2,2,8
"AO",199802,374,2,0,5,9,1052,16,0.0152091254752852,4,1,4,3
"AO",199803,375,5,3,1,3,1578,12,0.00760456273764259,9,1,0,0
"AO",199804,376,10,0,3,1,1540,14,0.00909090909090909,22,0,0,2
"AO",199805,377,4,3,7,2,1386,16,0.0115440115440115,7,4,7,4
"AO",199806,378,4,0,1,6,1582,11,0.00695322376738306,7,1,4,11
"AO",199807,379,10,2,3,4,1915,19,0.00992167101827676,17,0,14,5
"AO",199808,380,65,13,32,68,3452,178,0.0515643105446118,80,38,48,90
"AO",199809,381,133,11,32,52,3783,228,0.0602696272799366,79,18,26,71
"AO",199810,382,45,2,6,34,2495,87,0.0348697394789579,40,12,10,40
"AO",199811,383,58,0,19,16,2283,93,0.0407358738501971,44,3,25,22
"AO",199812,384,53,6,13,107,3166,179,0.056538218572331,66,19,26,88
"AO",199901,385,72,14,24,79,3694,189,0.0511640498105035,107,22,64,105
"AO",199902,386,29,2,8,26,2142,65,0.0303454715219421,38,10,16,46
"AO",199903,387,48,3,17,58,2060,126,0.0611650485436893,59,11,31,51
"AO",199904,388,35,5,10,38,1918,88,0.045881126173097,27,5,24,48
"AO",199905,389,32,5,9,23,1901,69,0.0362966859547607,26,8,12,14
"AO",199906,390,12,1,6,26,1567,45,0.028717294192725,30,6,9,28
"AO",199907,391,71,13,22,73,2608,179,0.0686349693251534,61,11,24,51
"AO",199908,392,48,6,17,63,2408,134,0.0556478405315615,60,8,32,48
"AO",199909,393,16,4,9,33,1835,62,0.0337874659400545,34,5,11,50
"AO",199910,394,29,5,11,8,1557,53,0.0340398201669878,33,4,9,26
"AO",199911,395,38,16,8,9,2013,71,0.035270740188773,45,11,22,26
"AO",199912,396,25,6,17,30,2186,78,0.0356816102470265,42,17,26,34
"AO",200001,397,41,12,17,35,2710,105,0.0387453874538745,38,8,42,51
"AO",200002,398,28,10,11,34,1998,83,0.0415415415415415,25,3,8,54
"AO",200003,399,16,8,14,15,1828,53,0.0289934354485777,22,6,5,31
"AO",200004,400,19,10,11,18,1584,58,0.0366161616161616,28,3,9,16
"AO",200005,401,7,4,4,12,1850,27,0.0145945945945946,15,3,9,18
"AO",200006,402,32,9,8,29,2038,78,0.0382728164867517,39,18,13,15
"AO",200007,403,13,2,7,19,1670,41,0.0245508982035928,20,1,13,12
"AO",200008,404,19,2,6,38,1920,65,0.0338541666666667,28,11,19,31
"AO",200009,405,10,1,4,49,2283,64,0.0280332895313184,11,5,13,27
"AO",200010,406,37,4,4,25,2420,70,0.0289256198347107,22,13,13,15
"AO",200011,407,25,9,7,55,2293,96,0.0418665503706934,43,6,21,24
"AO",200012,408,14,8,15,34,1583,71,0.0448515476942514,17,6,5,29
"AO",200101,409,26,9,13,10,2975,58,0.0194957983193277,55,10,19,35
"AO",200102,410,27,14,12,34,2379,87,0.0365699873896595,33,7,11,27
"AO",200103,411,36,19,12,31,2507,98,0.0390905464698843,56,8,25,44
"AO",200104,412,39,20,15,23,2129,97,0.0455612963832785,35,24,11,16
"AO",200105,413,29,29,11,70,2833,139,0.0490645958348041,37,30,20,47
"AO",200106,414,32,11,13,63,2527,119,0.0470914127423823,50,10,29,46
"AO",200107,415,21,11,13,24,2236,69,0.0308586762075134,40,14,9,21
"AO",200108,416,26,5,11,60,2312,102,0.0441176470588235,41,5,25,73
"AO",200109,417,13,2,11,37,1904,63,0.0330882352941176,14,8,22,39
"AO",200110,418,22,9,6,33,1992,70,0.035140562248996,25,11,9,25
"AO",200111,419,16,10,6,6,1981,38,0.0191822311963655,26,8,7,25
"AO",200112,420,12,8,1,12,1776,33,0.0185810810810811,23,5,8,17
"AO",200201,421,28,12,0,16,1844,56,0.0303687635574837,34,7,5,28
"AO",200202,422,53,9,28,60,3189,150,0.0470366886171214,81,13,26,72
"AO",200203,423,79,15,8,49,1767,151,0.0854555744199208,88,16,7,51
"AO",200204,424,38,9,5,8,1552,60,0.038659793814433,44,16,8,13
"AO",200205,425,15,5,5,2,1021,27,0.0264446620959843,19,10,2,5
"AO",200206,426,17,7,2,4,783,30,0.0383141762452107,22,10,3,3
"AO",200207,427,15,8,0,7,2574,30,0.0116550116550117,22,9,17,3
"AO",200208,428,14,1,4,4,2332,23,0.00986277873070326,22,3,3,8
"AO",200209,429,28,1,2,8,1962,39,0.0198776758409786,19,1,1,8
"AO",200210,430,39,12,10,14,2636,75,0.0284522003034901,37,7,3,24
"AO",200211,431,11,2,7,4,1894,24,0.0126715945089757,13,3,5,5
"AO",200212,432,10,2,3,5,1768,20,0.0113122171945701,14,2,12,10
"AO",200301,433,2,2,0,2,2264,6,0.00265017667844523,6,0,0,1
"AO",200302,434,10,1,4,2,2257,17,0.00753212228622065,20,3,1,2
"AO",200303,435,3,0,4,0,3185,7,0.0021978021978022,15,0,6,1
"AO",200304,436,14,3,0,1,1779,18,0.0101180438448567,12,1,10,0
"AO",200305,437,10,1,1,1,1677,13,0.00775193798449612,13,0,3,1
"AO",200306,438,22,0,2,4,2523,28,0.011097899326199,34,4,7,1
"AO",200307,439,8,3,1,1,1985,13,0.00654911838790932,11,2,1,2
"AO",200308,440,1,0,2,3,1784,6,0.00336322869955157,1,1,3,3
"AO",200309,441,5,0,0,0,1778,5,0.00281214848143982,2,0,1,0
"AO",200310,442,5,0,0,0,2368,5,0.00211148648648649,3,0,0,1
"AO",200311,443,5,0,0,3,1523,8,0.00525279054497702,5,1,11,2
"AO",200312,444,1,0,0,1,1408,2,0.00142045454545455,4,0,2,1
"AO",200401,445,0,4,0,1,1796,5,0.00278396436525612,1,0,0,2
"AO",200402,446,3,0,1,0,1869,4,0.00214018191546281,7,1,0,1
"AO",200403,447,6,0,2,8,2109,16,0.00758653390232338,7,0,0,7
"AO",200404,448,1,0,0,1,2272,2,0.000880281690140845,1,0,1,4
"AO",200405,449,1,0,3,2,2124,6,0.00282485875706215,5,2,2,2
"AO",200406,450,2,1,2,1,1693,6,0.00354400472533963,3,2,2,3
"AO",200407,451,1,0,0,1,1293,2,0.00154679040989946,1,1,1,1
"AO",200408,452,5,2,1,4,1824,12,0.00657894736842105,4,0,2,4
"AO",200409,453,13,0,0,8,1628,21,0.0128992628992629,4,1,0,4
"AO",200410,454,10,0,1,0,1257,11,0.00875099443118536,6,1,1,1
"AO",200411,455,2,2,1,0,967,5,0.00517063081695967,2,0,0,0
"AO",200412,456,1,1,1,3,769,6,0.00780234070221066,0,2,0,0
"AO",200501,457,3,0,0,0,922,3,0.00325379609544469,0,0,0,0
"AO",200502,458,1,0,1,3,1181,5,0.00423370025402202,5,0,0,2
"AO",200503,459,2,0,3,3,1519,8,0.00526662277814352,2,0,0,1
"AO",200504,460,2,0,0,2,1464,4,0.00273224043715847,1,0,0,0
"AO",200505,461,1,0,0,3,868,4,0.00460829493087558,1,0,0,3
"AO",200506,462,1,2,0,0,1107,3,0.002710027100271,0,0,0,0
"AO",200507,463,0,0,0,1,1213,1,0.000824402308326463,1,0,0,1
"AO",200508,464,0,1,0,0,1112,1,0.000899280575539568,1,0,0,1
"AO",200509,465,5,0,0,1,687,6,0.00873362445414847,4,0,0,0
"AO",200510,466,4,0,2,1,806,7,0.0086848635235732,6,1,0,1
"AO",200511,467,1,0,0,1,600,2,0.00333333333333333,0,1,1,3
"AO",200512,468,3,0,0,4,597,7,0.0117252931323283,2,0,0,0
"AO",200601,469,0,0,0,0,507,0,0,1,0,0,0
"AO",200602,470,0,0,1,0,558,1,0.0017921146953405,1,0,0,0
"AO",200603,471,0,0,0,0,1101,0,0,0,0,0,0
"AO",200604,472,2,0,0,1,944,3,0.00317796610169492,4,2,0,1
"AO",200605,473,5,0,1,1,1978,7,0.00353892821031345,5,0,1,1
"AO",200606,474,7,0,1,1,1978,9,0.00455005055611729,10,3,2,0
"AO",200607,475,16,4,2,3,1297,25,0.0192752505782575,20,1,7,0
"AO",200608,476,23,0,5,0,1863,28,0.0150295222758991,29,0,4,5
"AO",200609,477,2,0,0,1,1544,3,0.00194300518134715,3,1,1,4
"AO",200610,478,3,1,0,1,1653,5,0.00302480338777979,3,3,0,1
"AO",200611,479,2,0,1,0,1655,3,0.00181268882175227,3,1,0,1
"AO",200612,480,4,0,0,0,1347,4,0.00296956198960653,3,0,0,2
"AO",200701,481,2,5,0,0,240,7,0.0291666666666667,1,3,0,0
"AO",200702,482,7,0,0,0,522,7,0.0134099616858238,7,0,0,1
"AO",200703,483,0,0,0,0,1014,0,0,0,0,0,0
"AO",200704,484,3,0,0,3,1438,6,0.00417246175243394,4,1,1,0
"AO",200705,485,1,0,0,0,1516,1,0.000659630606860158,1,0,0,0
"AO",200706,486,3,0,0,3,1883,6,0.00318640467339352,4,0,0,0
"AO",200707,487,1,0,1,0,1917,2,0.00104329681794471,1,0,1,0
"AO",200708,488,4,0,1,1,1118,6,0.00536672629695885,4,0,1,0
"AO",200709,489,2,0,0,2,1720,4,0.00232558139534884,2,0,0,10
"AO",200710,490,2,0,0,0,2287,2,0.000874508089199825,2,0,0,4
"AO",200711,491,3,6,4,0,1628,13,0.00798525798525799,2,0,0,0
"AO",200712,492,0,0,1,0,1308,1,0.000764525993883792,0,1,0,1
"AO",200801,493,9,3,3,2,1366,17,0.0124450951683748,3,2,4,4
"AO",200802,494,2,0,2,0,1504,4,0.00265957446808511,1,1,0,1
"AO",200803,495,0,0,0,1,2109,1,0.000474158368895211,2,0,3,1
"AO",200804,496,6,0,0,0,2198,6,0.00272975432211101,3,4,1,1
"AO",200805,497,3,0,0,0,1527,3,0.00196463654223969,3,2,1,0
"AO",200806,498,3,0,0,0,1882,3,0.00159404888416578,0,0,1,1
"AO",200807,499,9,1,3,4,2094,17,0.00811843361986628,3,0,0,0
"AO",200808,500,2,0,0,2,1249,4,0.00320256204963971,2,0,2,0
"AO",200809,501,16,0,3,0,1369,19,0.0138787436084733,13,0,6,5
"AO",200810,502,11,3,4,3,1622,21,0.0129469790382244,10,7,2,4
"AO",200811,503,58,15,33,39,2625,145,0.0552380952380952,48,7,21,39
"AO",200812,504,3,1,3,2,1404,9,0.00641025641025641,4,4,6,3
"AO",200901,505,1,0,0,0,2398,1,0.000417014178482068,0,0,0,0
"AO",200902,506,3,4,0,6,3096,13,0.00419896640826873,3,5,3,6
"AO",200903,507,3,0,1,1,4410,5,0.00113378684807256,3,2,0,0
"AO",200904,508,0,0,0,11,2570,11,0.00428015564202335,0,0,0,10
"AO",200905,509,0,0,0,0,2925,0,0,0,0,0,1
"AO",200906,510,1,1,3,2,2604,7,0.00268817204301075,0,0,4,6
"AO",200907,511,6,0,0,4,2199,10,0.0045475216007276,6,9,1,6
"AO",200908,512,13,0,4,8,5108,25,0.00489428347689898,10,5,3,15
"AO",200909,513,5,14,0,4,2931,23,0.00784715114295462,3,0,2,1
"AO",200910,514,2,0,5,1,3191,8,0.00250705108116578,4,0,3,1
"AO",200911,515,2,0,1,2,2179,5,0.00229463056447912,7,0,0,1
"AO",200912,516,0,0,0,0,2744,0,0,0,10,0,0
"AO",201001,517,5,1,0,3,2167,9,0.00415320719889248,2,2,0,3
"AO",201002,518,0,0,0,0,1487,0,0,1,0,0,1
"AO",201003,519,0,0,0,0,614,0,0,0,0,0,0
"AO",201004,520,0,0,0,0,1667,0,0,1,0,0,0
"AO",201005,521,4,1,8,1,1331,14,0.0105184072126221,0,1,0,0
"AO",201006,522,0,0,0,0,883,0,0,0,0,0,0
"AO",201007,523,1,0,0,0,1899,1,0.000526592943654555,0,0,0,0
"AO",201008,524,6,0,1,0,3388,7,0.00206611570247934,5,0,1,2
"AO",201009,525,2,0,4,2,3554,8,0.00225098480585256,4,0,0,0
"AO",201010,526,1,0,5,0,2862,6,0.00209643605870021,5,0,2,3
"AO",201011,527,7,0,0,0,2933,7,0.00238663484486874,5,4,0,1
"AO",201012,528,10,2,2,0,2964,14,0.00472334682860999,13,0,4,2
"AO",201101,529,1,0,1,0,2743,2,0.000729128691213999,1,0,0,0
"AO",201102,530,3,0,0,2,2523,5,0.00198176773682124,5,0,2,2
"AO",201103,531,1,0,0,6,3748,7,0.00186766275346852,2,2,1,2
"AO",201104,532,1,1,1,0,2978,3,0.0010073875083949,2,2,0,0
"AO",201105,533,0,0,0,1,3423,1,0.000292141396435875,0,0,0,0
"AO",201106,534,3,2,4,4,3496,13,0.00371853546910755,2,1,0,0
"AO",201107,535,0,1,0,2,4018,3,0.000746640119462419,1,1,0,2
"AO",201108,536,4,0,0,1,4309,5,0.00116036203295428,0,0,0,0
"AO",201109,537,5,0,5,1,4124,11,0.00266731328806984,0,0,0,0
"AO",201110,538,0,0,0,0,3752,0,0,0,0,0,0
"AO",201111,539,2,0,0,0,4417,2,0.000452796015395065,0,0,0,0
"AO",201112,540,5,4,0,0,2358,9,0.00381679389312977,0,0,0,0
"AO",201201,541,0,0,0,4,2793,4,0.00143215180809166,0,0,0,0
"AO",201202,542,14,0,0,0,2860,14,0.0048951048951049,0,0,0,0
"AO",201203,543,0,1,1,2,3478,4,0.00115008625646924,0,0,0,0
"AO",201204,544,3,1,0,3,3670,7,0.00190735694822888,0,0,0,0
"AO",201205,545,1,0,0,0,3783,1,0.000264340470526038,0,0,0,0
"AO",201206,546,5,0,0,2,3362,7,0.00208209399167162,0,0,0,0
"AO",201207,547,0,0,0,0,2762,0,0,0,0,0,0
"AO",201208,548,2,1,0,7,2901,10,0.00344708721130645,0,0,0,0
"AO",201209,549,2,0,0,4,2039,6,0.00294261893084846,0,0,0,0
"AO",201210,550,0,0,1,0,2551,1,0.000392003136025088,0,0,0,0
"AO",201211,551,1,4,0,0,2360,5,0.00211864406779661,1,4,1,0
"AO",201212,552,12,1,0,0,2318,13,0.00560828300258844,5,0,0,1
"BY",199001,553,0,0,0,0,18,0,0,0,0,0,0
"BY",199002,554,0,0,0,0,39,0,0,0,0,0,0
"BY",199003,555,0,0,0,0,16,0,0,0,0,0,0
"BY",199004,556,0,0,0,0,16,0,0,0,0,0,0
"BY",199005,557,0,0,0,0,35,0,0,0,0,0,0
"BY",199006,558,0,0,0,0,10,0,0,0,0,0,0
"BY",199007,559,0,0,0,0,27,0,0,0,0,0,0
"BY",199008,560,0,0,0,0,30,0,0,0,0,0,0
"BY",199009,561,0,0,0,0,102,0,0,0,0,0,0
"BY",199010,562,0,0,0,0,104,0,0,0,0,0,0
"BY",199011,563,0,0,0,0,38,0,0,0,0,0,0
"BY",199012,564,0,0,0,0,15,0,0,0,0,0,0
"BY",199101,565,0,0,0,0,37,0,0,0,0,0,0
"BY",199102,566,0,0,0,0,15,0,0,0,0,0,0
"BY",199103,567,0,1,0,1,16,2,0.125,0,0,0,1
"BY",199104,568,0,0,0,0,32,0,0,0,0,1,0
"BY",199105,569,0,0,0,1,58,1,0.0172413793103448,0,0,0,0
"BY",199106,570,0,0,0,0,8,0,0,0,0,0,0
"BY",199107,571,0,0,0,0,52,0,0,0,0,0,0
"BY",199108,572,0,0,0,1,148,1,0.00675675675675676,1,0,0,1
"BY",199109,573,0,0,0,0,61,0,0,0,0,0,0
"BY",199110,574,0,0,0,0,76,0,0,0,0,0,0
"BY",199111,575,0,0,0,1,144,1,0.00694444444444444,0,0,0,2
"BY",199112,576,0,0,0,1,145,1,0.00689655172413793,0,0,3,1
"BY",199201,577,0,0,0,0,65,0,0,0,0,0,3
"BY",199202,578,0,0,0,0,60,0,0,0,0,0,0
"BY",199203,579,0,0,0,2,40,2,0.05,0,0,0,0
"BY",199204,580,0,0,0,1,101,1,0.0099009900990099,0,0,0,1
"BY",199205,581,0,0,0,1,92,1,0.0108695652173913,0,0,0,0
"BY",199206,582,0,0,0,0,47,0,0,0,0,0,0
"BY",199207,583,0,0,0,0,84,0,0,0,0,0,0
"BY",199208,584,0,0,0,0,47,0,0,0,0,0,0
"BY",199209,585,0,0,0,0,16,0,0,0,0,0,0
"BY",199210,586,1,0,0,0,78,1,0.0128205128205128,0,0,0,0
"BY",199211,587,1,0,0,0,50,1,0.02,0,0,0,0
"BY",199212,588,0,0,0,0,43,0,0,0,0,0,0
"BY",199301,589,0,0,0,0,21,0,0,0,0,0,0
"BY",199302,590,0,0,0,0,72,0,0,0,0,0,0
"BY",199303,591,0,0,0,0,65,0,0,0,0,0,0
"BY",199304,592,0,0,0,0,35,0,0,0,0,0,0
"BY",199305,593,0,0,0,0,44,0,0,0,0,0,0
"BY",199306,594,0,0,0,0,106,0,0,0,0,0,0
"BY",199307,595,0,0,0,0,128,0,0,0,0,0,1
"BY",199308,596,0,0,0,0,20,0,0,0,0,0,0
"BY",199309,597,0,0,0,0,32,0,0,0,0,0,0
"BY",199310,598,2,0,1,3,632,6,0.00949367088607595,1,0,3,0
"BY",199311,599,1,0,0,3,539,4,0.00742115027829314,3,1,0,0
"BY",199312,600,0,0,1,0,133,1,0.0075187969924812,0,0,1,0
"BY",199401,601,0,0,0,0,204,0,0,0,0,0,0
"BY",199402,602,0,0,0,0,325,0,0,0,0,0,1
"BY",199403,603,0,0,0,1,424,1,0.00235849056603774,0,0,0,0
"BY",199404,604,8,1,1,8,691,18,0.0260492040520984,6,2,1,6
"BY",199405,605,3,0,0,1,223,4,0.0179372197309417,1,0,0,1
"BY",199406,606,0,0,0,1,256,1,0.00390625,0,0,0,0
"BY",199407,607,1,0,0,0,283,1,0.00353356890459364,2,0,0,0
"BY",199408,608,0,0,0,0,574,0,0,0,0,0,0
"BY",199409,609,1,3,1,4,381,9,0.0236220472440945,0,0,0,0
"BY",199410,610,0,0,0,0,272,0,0,0,0,0,0
"BY",199411,611,0,0,0,2,315,2,0.00634920634920635,0,0,0,0
"BY",199412,612,0,0,0,0,406,0,0,0,0,0,0
"BY",199501,613,0,0,0,0,208,0,0,0,0,0,0
"BY",199502,614,0,0,0,0,655,0,0,0,0,1,0
"BY",199503,615,0,0,0,2,1139,2,0.00175592625109745,1,1,2,2
"BY",199504,616,1,0,0,1,923,2,0.00216684723726977,0,0,0,0
"BY",199505,617,0,8,0,1,544,9,0.0165441176470588,0,0,0,0
"BY",199506,618,0,1,1,4,1344,6,0.00446428571428571,0,0,0,2
"BY",199507,619,0,0,0,0,561,0,0,0,0,0,0
"BY",199508,620,0,0,1,0,586,1,0.00170648464163823,0,1,3,1
"BY",199509,621,0,0,0,0,208,0,0,1,0,0,0
"BY",199510,622,0,0,0,0,212,0,0,0,0,0,3
"BY",199511,623,1,0,0,6,383,7,0.0182767624020888,2,0,2,7
"BY",199512,624,1,0,3,2,302,6,0.0198675496688742,0,0,2,2
"BY",199601,625,1,0,1,3,1020,5,0.00490196078431373,5,0,2,2
"BY",199602,626,0,1,0,1,533,2,0.00375234521575985,0,1,0,0
"BY",199603,627,3,0,0,16,478,19,0.0397489539748954,2,0,1,14
"BY",199604,628,8,0,2,10,566,20,0.0353356890459364,7,4,6,4
"BY",199605,629,7,2,3,30,649,42,0.0647149460708783,8,4,11,18
"BY",199606,630,1,2,6,8,974,17,0.0174537987679671,4,0,17,14
"BY",199607,631,13,1,23,81,3072,118,0.0384114583333333,19,3,33,40
"BY",199608,632,12,10,8,37,2231,67,0.030031376064545,17,4,18,25
"BY",199609,633,29,3,21,81,1382,134,0.0969609261939219,28,2,34,68
"BY",199610,634,52,7,15,50,2137,124,0.058025269068788,58,10,28,43
"BY",199611,635,24,5,7,38,1594,74,0.0464240903387704,29,18,9,23
"BY",199612,636,14,9,5,24,937,52,0.0554962646744931,20,2,7,15
"BY",199701,637,21,1,5,19,1179,46,0.0390161153519932,19,3,17,23
"BY",199702,638,20,1,6,15,840,42,0.05,13,6,6,10
"BY",199703,639,8,7,7,20,542,42,0.0774907749077491,13,7,20,24
"BY",199704,640,13,0,6,18,534,37,0.0692883895131086,12,0,4,27
"BY",199705,641,18,0,10,19,580,47,0.0810344827586207,19,3,18,35
"BY",199706,642,3,1,7,18,601,29,0.0482529118136439,4,0,3,10
"BY",199707,643,3,1,3,14,511,21,0.0410958904109589,4,0,8,7
"BY",199708,644,4,1,6,12,899,23,0.0255839822024472,5,1,13,10
"BY",199709,645,3,0,1,6,664,10,0.0150602409638554,7,2,5,8
"BY",199710,646,1,0,3,18,544,22,0.0404411764705882,4,3,8,14
"BY",199711,647,6,0,2,14,508,22,0.0433070866141732,10,0,2,19
"BY",199712,648,6,2,3,8,404,19,0.047029702970297,4,0,11,8
"BY",199801,649,16,5,19,72,1123,112,0.0997328584149599,33,4,41,72
"BY",199802,650,7,2,3,7,721,19,0.0263522884882108,13,6,5,3
"BY",199803,651,0,2,3,1,527,6,0.0113851992409867,1,1,0,0
"BY",199804,652,2,1,10,3,444,16,0.036036036036036,3,2,1,6
"BY",199805,653,3,0,1,2,615,6,0.00975609756097561,1,2,0,2
"BY",199806,654,11,0,0,9,709,20,0.0282087447108604,4,0,0,11
"BY",199807,655,12,1,1,17,514,31,0.0603112840466926,4,1,2,12
"BY",199808,656,3,7,0,18,481,28,0.0582120582120582,6,3,3,22
"BY",199809,657,7,3,3,5,361,18,0.0498614958448753,7,3,1,7
"BY",199810,658,13,3,2,11,512,29,0.056640625,14,4,5,5
"BY",199811,659,2,0,1,21,379,24,0.0633245382585752,7,1,5,6
"BY",199812,660,9,0,3,49,469,61,0.130063965884861,14,8,8,14
"BY",199901,661,11,6,9,35,809,61,0.0754017305315204,10,12,10,51
"BY",199902,662,2,2,1,1,321,6,0.0186915887850467,1,0,2,0
"BY",199903,663,9,2,5,3,287,19,0.0662020905923345,6,2,3,1
"BY",199904,664,3,1,0,12,564,16,0.0283687943262411,10,1,12,10
"BY",199905,665,4,0,5,14,473,23,0.0486257928118393,22,13,2,6
"BY",199906,666,3,2,5,15,569,25,0.0439367311072056,17,18,11,13
"BY",199907,667,13,2,3,44,427,62,0.14519906323185,7,1,2,11
"BY",199908,668,19,6,6,47,869,78,0.0897583429228999,22,5,19,31
"BY",199909,669,10,0,8,41,705,59,0.0836879432624113,8,0,9,26
"BY",199910,670,23,4,6,64,1329,97,0.072987208427389,15,10,11,54
"BY",199911,671,2,1,8,28,757,39,0.0515191545574637,5,3,9,14
"BY",199912,672,7,1,6,9,570,23,0.0403508771929825,6,19,3,23
"BY",200001,673,33,2,10,55,1224,100,0.0816993464052288,34,4,7,32
"BY",200002,674,21,7,10,39,1189,77,0.0647603027754416,35,6,6,41
"BY",200003,675,35,1,9,16,1029,61,0.0592808551992225,31,2,8,12
"BY",200004,676,32,2,17,48,777,99,0.127413127413127,21,1,10,48
"BY",200005,677,28,0,0,28,686,56,0.0816326530612245,25,0,5,25
"BY",200006,678,21,4,10,37,834,72,0.0863309352517986,23,1,2,20
"BY",200007,679,24,0,15,31,1099,70,0.0636942675159236,30,0,15,27
"BY",200008,680,63,6,23,79,1996,171,0.0856713426853707,40,0,9,39
"BY",200009,681,70,7,26,95,1625,198,0.121846153846154,48,10,26,96
"BY",200010,682,17,5,7,26,722,55,0.0761772853185596,22,1,11,33
"BY",200011,683,33,4,10,28,983,75,0.0762970498474059,26,5,10,35
"BY",200012,684,16,1,7,46,672,70,0.104166666666667,14,1,10,26
"BY",200101,685,54,6,10,28,1098,98,0.0892531876138433,57,15,14,19
"BY",200102,686,48,1,13,61,1255,123,0.09800796812749,33,1,8,63
"BY",200103,687,63,5,18,85,1636,171,0.104523227383863,61,4,29,70
"BY",200104,688,58,3,21,76,1686,158,0.0937129300118624,60,4,14,47
"BY",200105,689,56,10,16,52,1477,134,0.0907244414353419,54,6,8,43
"BY",200106,690,34,9,7,49,1016,99,0.0974409448818898,22,4,12,27
"BY",200107,691,73,12,16,56,1985,157,0.0790931989924433,68,0,4,51
"BY",200108,692,31,2,21,40,1002,94,0.093812375249501,28,9,11,43
"BY",200109,693,42,2,10,71,1050,125,0.119047619047619,38,6,14,57
"BY",200110,694,53,0,13,58,1523,124,0.0814182534471438,46,3,8,45
"BY",200111,695,81,9,26,118,1731,234,0.135181975736568,96,4,14,82
"BY",200112,696,25,0,6,52,726,83,0.114325068870523,17,3,11,61
"BY",200201,697,26,3,15,53,1101,97,0.0881017257039055,41,14,13,41
"BY",200202,698,15,4,3,19,577,41,0.0710571923743501,27,0,7,17
"BY",200203,699,26,5,7,35,636,73,0.114779874213836,19,9,3,34
"BY",200204,700,42,2,9,34,851,87,0.102232667450059,32,2,1,38
"BY",200205,701,17,12,7,48,912,84,0.0921052631578947,25,4,6,44
"BY",200206,702,29,1,4,40,708,74,0.104519774011299,34,5,16,22
"BY",200207,703,35,8,17,74,1202,134,0.111480865224626,53,8,22,57
"BY",200208,704,116,2,17,71,1602,206,0.128589263420724,104,15,23,49
"BY",200209,705,30,1,15,58,1119,104,0.0929401251117069,32,1,26,37
"BY",200210,706,51,12,18,42,1281,123,0.0960187353629977,56,8,14,32
"BY",200211,707,52,8,12,66,1257,138,0.109785202863962,48,3,13,72
"BY",200212,708,52,15,21,31,956,119,0.124476987447699,48,11,22,31
"BY",200301,709,71,6,13,51,1370,141,0.102919708029197,70,8,16,34
"BY",200302,710,41,5,10,42,851,98,0.115158636897767,25,7,10,23
"BY",200303,711,48,2,19,49,805,118,0.146583850931677,43,2,12,34
"BY",200304,712,28,10,11,82,1454,131,0.0900962861072902,36,13,20,56
"BY",200305,713,33,3,20,47,1101,103,0.0935513169845595,23,3,11,60
"BY",200306,714,44,8,8,56,1085,116,0.106912442396313,51,5,25,48
"BY",200307,715,84,23,28,177,2305,312,0.135357917570499,76,26,48,126
"BY",200308,716,28,6,8,48,943,90,0.095440084835631,28,4,21,22
"BY",200309,717,39,8,17,40,1333,104,0.0780195048762191,50,4,20,34
"BY",200310,718,59,8,26,36,1216,129,0.106085526315789,63,1,32,22
"BY",200311,719,62,4,9,68,1322,143,0.108169440242057,40,7,14,46
"BY",200312,720,33,7,14,40,1181,94,0.0795935647756139,40,5,43,45
"BY",200401,721,75,11,25,28,1372,139,0.10131195335277,73,11,23,35
"BY",200402,722,14,3,1,11,607,29,0.0477759472817133,12,3,6,19
"BY",200403,723,14,2,2,22,749,40,0.0534045393858478,13,0,3,20
"BY",200404,724,23,5,14,40,936,82,0.0876068376068376,21,2,16,27
"BY",200405,725,15,2,14,23,947,54,0.0570221752903907,16,0,10,29
"BY",200406,726,8,3,4,10,1056,25,0.0236742424242424,6,0,4,12
"BY",200407,727,10,2,7,8,821,27,0.0328867235079172,6,0,5,6
"BY",200408,728,39,2,21,59,2447,121,0.0494483040457703,38,3,5,38
"BY",200409,729,8,2,1,15,718,26,0.0362116991643454,8,0,1,11
"BY",200410,730,3,0,2,3,748,8,0.0106951871657754,3,3,1,8
"BY",200411,731,9,1,2,10,721,22,0.0305131761442441,12,1,0,13
"BY",200412,732,10,1,0,4,441,15,0.0340136054421769,9,1,1,6
"BY",200501,733,10,0,8,7,641,25,0.0390015600624025,11,0,2,9
"BY",200502,734,7,4,4,1,384,16,0.0416666666666667,5,3,5,2
"BY",200503,735,18,1,3,6,652,28,0.0429447852760736,17,2,8,9
"BY",200504,736,33,1,3,10,865,47,0.0543352601156069,32,2,3,5
"BY",200505,737,24,1,5,8,691,38,0.0549927641099855,19,3,8,5
"BY",200506,738,12,0,6,16,919,34,0.0369967355821545,12,5,5,14
