"","Code","MonthYear","VC","MC","VV","MV","N","Sum","Srat"
"5871","SU",199606,14,1,4,17,998,36,0.0360721442885772
"5872","SU",199607,16,5,7,30,1121,58,0.0517395182872435
"5873","SU",199608,28,11,9,23,1372,71,0.0517492711370262
"5874","SU",199609,6,0,1,12,1352,19,0.0140532544378698
"5875","SU",199610,14,1,3,13,1044,31,0.0296934865900383
"5876","SU",199611,16,6,4,15,1296,41,0.0316358024691358
"5877","SU",199612,14,13,11,17,1462,55,0.0376196990424077
"5878","SU",199701,40,20,19,89,3712,168,0.0452586206896552
"5879","SU",199702,23,5,6,32,2233,66,0.0295566502463054
"5880","SU",199703,37,2,10,78,2156,127,0.0589053803339518
"5881","SU",199704,82,12,12,50,1997,156,0.0781171757636455
"5882","SU",199705,42,2,7,31,1438,82,0.0570236439499305
"5883","SU",199706,17,0,5,32,992,54,0.0544354838709677
"5884","SU",199707,26,4,5,16,1126,51,0.0452930728241563
"5885","SU",199708,67,4,23,23,2064,117,0.0566860465116279
"5886","SU",199709,35,1,5,16,1411,57,0.040396881644224
"5887","SU",199710,24,2,6,14,1148,46,0.0400696864111498
"5888","SU",199711,49,5,9,6,1512,69,0.0456349206349206
"5889","SU",199712,21,2,3,8,1516,34,0.0224274406332454
"5890","SU",199801,32,5,10,19,1658,66,0.0398069963811821
"5891","SU",199802,20,2,10,55,1724,87,0.0504640371229698
"5892","SU",199803,17,5,4,21,1665,47,0.0282282282282282
"5893","SU",199804,21,3,15,9,1765,48,0.0271954674220963
"5894","SU",199805,66,9,17,22,2555,114,0.0446183953033268
"5895","SU",199806,50,7,11,51,1848,119,0.0643939393939394
"5896","SU",199807,22,20,4,18,1393,64,0.0459440057430007
"5897","SU",199808,63,2,10,17,4604,92,0.0199826238053866
"5898","SU",199809,27,12,14,46,2951,99,0.0335479498475093
"5899","SU",199810,25,13,23,57,2119,118,0.0556866446436999
"5900","SU",199811,19,4,20,22,1464,65,0.0443989071038251
"5901","SU",199812,9,2,8,19,1386,38,0.0274170274170274
"5902","SU",199901,22,5,5,15,1167,47,0.0402742073693231
"5903","SU",199902,11,2,2,4,1251,19,0.0151878497202238
"5904","SU",199903,10,8,5,20,1528,43,0.0281413612565445
"5905","SU",199904,35,4,13,39,1696,91,0.0536556603773585
"5906","SU",199905,24,3,11,26,2695,64,0.023747680890538
"5907","SU",199906,22,5,11,16,1816,54,0.0297356828193833
"5908","SU",199907,35,16,6,9,1844,66,0.0357917570498915
"5909","SU",199908,24,6,16,9,1811,55,0.0303699613473219
"5910","SU",199909,18,1,4,20,1833,43,0.0234588106928532
"5911","SU",199910,23,5,5,4,2054,37,0.0180136319376826
"5912","SU",199911,17,6,10,4,2490,37,0.014859437751004
"5913","SU",199912,53,11,12,8,3920,84,0.0214285714285714
"5914","SU",200001,33,7,8,52,3043,100,0.0328623069339468
"5915","SU",200002,17,2,11,23,2848,53,0.0186095505617978
"5916","SU",200003,45,3,19,24,2905,91,0.0313253012048193
"5917","SU",200004,19,0,6,12,1852,37,0.0199784017278618
"5918","SU",200005,30,0,5,14,1863,49,0.0263016639828234
"5919","SU",200006,18,1,13,29,2305,61,0.0264642082429501
"5920","SU",200007,22,4,14,44,2271,84,0.0369881109643329
"5921","SU",200008,19,8,14,18,2059,59,0.0286546867411365
"5922","SU",200009,39,3,2,9,2246,53,0.0235975066785396
"5923","SU",200010,16,4,3,16,1590,39,0.0245283018867925
"5924","SU",200011,12,4,4,23,2141,43,0.0200840728631481
"5925","SU",200012,13,1,6,18,2014,38,0.0188679245283019
"5926","SU",200101,16,4,3,13,1854,36,0.0194174757281553
"5927","SU",200102,42,3,5,28,2175,78,0.0358620689655172
"5928","SU",200103,18,2,4,12,2122,36,0.0169651272384543
"5929","SU",200104,23,6,4,27,2222,60,0.027002700270027
"5930","SU",200105,48,7,12,36,2939,103,0.0350459339911535
"5931","SU",200106,44,6,22,35,2723,107,0.0392948953360264
"5932","SU",200107,16,9,9,15,2315,49,0.0211663066954644
"5933","SU",200108,21,2,8,63,2008,94,0.0468127490039841
"5934","SU",200109,27,1,12,37,2719,77,0.0283192350128724
"5935","SU",200110,10,11,7,16,2516,44,0.0174880763116057
"5936","SU",200111,32,2,13,28,2490,75,0.0301204819277108
"5937","SU",200112,23,5,4,18,2074,50,0.0241080038572806
"5938","SU",200201,66,6,16,14,3657,102,0.0278917145200984
"5939","SU",200202,16,2,8,18,2115,44,0.0208037825059102
"5940","SU",200203,41,4,4,55,2682,104,0.0387770320656227
"5941","SU",200204,20,11,7,18,1955,56,0.0286445012787724
"5942","SU",200205,26,6,8,26,2178,66,0.0303030303030303
"5943","SU",200206,42,4,11,69,2648,126,0.047583081570997
"5944","SU",200207,136,17,24,87,4303,264,0.0613525447362305
"5945","SU",200208,90,13,14,65,3884,182,0.0468589083419155
"5946","SU",200209,104,3,11,60,3164,178,0.0562579013906448
"5947","SU",200210,96,4,15,55,3141,170,0.0541228907991086
"5948","SU",200211,51,1,6,23,2786,81,0.0290739411342426
"5949","SU",200212,45,3,10,9,2322,67,0.02885443583118
"5950","SU",200301,65,3,9,13,3112,90,0.0289203084832905
"5951","SU",200302,34,4,9,11,1835,58,0.0316076294277929
"5952","SU",200303,56,4,13,27,2148,100,0.0465549348230912
"5953","SU",200304,106,2,9,32,2508,149,0.0594098883572568
"5954","SU",200305,57,5,6,29,2273,97,0.0426748790145183
"5955","SU",200306,25,5,5,25,2419,60,0.0248036378668871
"5956","SU",200307,87,3,14,46,3532,150,0.0424688561721404
"5957","SU",200308,85,6,12,22,2695,125,0.0463821892393321
"5958","SU",200309,163,18,15,24,3095,220,0.0710823909531502
"5959","SU",200310,103,10,10,18,3812,141,0.0369884575026233
"5960","SU",200311,76,17,20,37,2533,150,0.0592183181997631
"5961","SU",200312,130,3,15,51,2865,199,0.0694589877835951
"5962","SU",200401,112,12,46,41,3049,211,0.0692030173827484
"5963","SU",200402,93,22,18,40,2693,173,0.0642406238395841
"5964","SU",200403,108,15,17,66,3519,206,0.0585393577720943
"5965","SU",200404,162,16,28,64,4509,270,0.0598802395209581
"5966","SU",200405,133,19,36,58,4135,246,0.0594921402660218
"5967","SU",200406,154,21,39,80,6086,294,0.0483075911929017
"5968","SU",200407,120,28,65,87,7562,300,0.0396720444326898
"5969","SU",200408,236,39,60,80,8870,415,0.0467869222096956
"5970","SU",200409,197,24,87,88,7471,396,0.053004952482934
"5971","SU",200410,148,8,52,45,5026,253,0.0503382411460406
"5972","SU",200411,206,22,42,182,4842,452,0.0933498554316398
"5973","SU",200412,201,25,66,135,4288,427,0.099580223880597
"5974","SU",200501,242,18,38,67,4920,365,0.0741869918699187
"5975","SU",200502,89,12,22,57,3573,180,0.0503778337531486
"5976","SU",200503,48,9,20,36,2979,113,0.0379321920107419
"5977","SU",200504,90,8,19,47,3978,164,0.0412267471091
"5978","SU",200505,77,2,8,17,3078,104,0.0337881741390513
"5979","SU",200506,108,14,27,56,3079,205,0.0665800584605391
"5980","SU",200507,77,9,33,37,2911,156,0.0535898316729646
"5981","SU",200508,110,3,23,32,5505,168,0.0305177111716621
"5982","SU",200509,84,4,38,50,2563,176,0.0686695278969957
"5983","SU",200510,51,11,31,54,2750,147,0.0534545454545455
"5984","SU",200511,69,10,31,68,2968,178,0.0599730458221024
"5985","SU",200512,29,2,13,17,2596,61,0.023497688751926
"5986","SU",200601,58,8,36,51,4132,153,0.03702807357212
"5987","SU",200602,65,0,22,23,2787,110,0.0394689630426982
"5988","SU",200603,72,11,45,29,5655,157,0.027763041556145
"5989","SU",200604,130,14,46,98,5810,288,0.0495697074010327
"5990","SU",200605,388,12,143,79,7750,622,0.080258064516129
"5991","SU",200606,253,20,59,41,7423,373,0.0502492253805739
"5992","SU",200607,237,16,57,62,5459,372,0.0681443487818282
"5993","SU",200608,264,13,58,69,8775,404,0.046039886039886
"5994","SU",200609,227,26,46,96,11057,395,0.0357239757619607
"5995","SU",200610,236,17,81,132,8021,466,0.0580974940780451
"5996","SU",200611,151,10,56,99,8357,316,0.0378126121814048
"5997","SU",200612,178,15,92,133,7637,418,0.0547335341102527
"5998","SU",200701,202,24,85,67,6885,378,0.0549019607843137
"5999","SU",200702,130,9,52,43,6278,234,0.0372730168843581
"6000","SU",200703,139,20,54,84,9117,297,0.0325765054294176
"6001","SU",200704,132,9,64,147,12739,352,0.0276316822356543
"6002","SU",200705,114,9,53,58,9420,234,0.0248407643312102
"6003","SU",200706,118,13,69,47,8808,247,0.0280426884650318
"6004","SU",200707,153,24,98,32,6442,307,0.0476560074511021
"6005","SU",200708,374,15,106,85,8856,580,0.0654923215898826
"6006","SU",200709,306,16,89,88,9160,499,0.0544759825327511
"6007","SU",200710,593,63,341,313,14603,1310,0.0897075943299322
"6008","SU",200711,169,46,78,70,9855,363,0.0368340943683409
"6009","SU",200712,117,17,67,66,10512,267,0.0253995433789954
"6010","SU",200801,118,15,57,63,7919,253,0.0319484783432252
"6011","SU",200802,299,44,128,190,10863,661,0.0608487526465985
"6012","SU",200803,148,10,28,75,7767,261,0.033603707995365
"6013","SU",200804,142,4,35,81,6907,262,0.0379325322136963
"6014","SU",200805,164,16,88,265,11548,533,0.0461551783858677
"6015","SU",200806,113,6,42,142,9449,303,0.0320668853846968
"6016","SU",200807,189,49,86,137,15626,461,0.0295021118648407
"6017","SU",200808,126,10,53,112,8417,301,0.0357609599619817
"6018","SU",200809,114,7,75,121,7176,317,0.04417502787068
"6019","SU",200810,129,14,103,101,8898,347,0.0389975275342774
"6020","SU",200811,114,15,123,80,6983,332,0.0475440355148217
"6021","SU",200812,101,17,25,109,6460,252,0.0390092879256966
"6022","SU",200901,155,16,114,192,10986,477,0.0434188967777171
"6023","SU",200902,386,49,106,161,13071,702,0.0537066789075052
"6024","SU",200903,237,30,92,167,29836,526,0.0176297090762837
"6025","SU",200904,101,8,40,90,11967,239,0.0199715885351383
"6026","SU",200905,176,40,121,234,13459,571,0.0424251430269708
"6027","SU",200906,75,4,39,77,8424,195,0.0231481481481481
"6028","SU",200907,102,8,67,55,9364,232,0.0247757368645878
"6029","SU",200908,116,20,41,56,9879,233,0.0235853831359449
"6030","SU",200909,125,8,85,73,10292,291,0.028274387874077
"6031","SU",200910,108,15,68,95,13579,286,0.0210619338684734
"6032","SU",200911,115,12,36,64,8568,227,0.0264939309056956
"6033","SU",200912,82,17,48,84,10622,231,0.0217473168894747
"6034","SU",201001,132,7,45,98,9023,282,0.0312534633713842
"6035","SU",201002,336,77,118,113,12721,644,0.0506249508686424
"6036","SU",201003,96,21,24,41,4629,182,0.0393173471592137
"6037","SU",201004,79,14,67,37,9429,197,0.0208929897125888
"6038","SU",201005,77,10,34,70,5937,191,0.0321711302004379
"6039","SU",201006,127,27,33,63,5512,250,0.045355587808418
"6040","SU",201007,151,16,53,38,6905,258,0.0373642288196959
"6041","SU",201008,85,13,52,103,11820,253,0.021404399323181
"6042","SU",201009,107,20,57,126,11472,310,0.0270223152022315
"6043","SU",201010,121,6,52,78,14810,257,0.0173531397704254
"6044","SU",201011,169,14,55,104,12365,342,0.0276587141124141
"6045","SU",201012,272,22,78,128,15192,500,0.0329120589784097
"6046","SU",201101,330,56,89,147,24164,622,0.0257407713954643
"6047","SU",201102,111,13,62,109,11417,295,0.0258386616449155
"6048","SU",201103,158,34,93,184,11995,469,0.0390996248436849
"6049","SU",201104,162,14,82,155,10056,413,0.0410700079554495
"6050","SU",201105,93,15,45,157,15365,310,0.0201757240481614
"6051","SU",201106,170,41,95,184,21387,490,0.0229111142282695
"6052","SU",201107,263,23,85,251,20551,622,0.0302661670964917
"6053","SU",201108,179,31,57,124,11224,391,0.0348360655737705
"6054","SU",201109,144,8,90,126,13735,368,0.0267928649435748
"6055","SU",201110,85,10,37,129,9713,261,0.0268712035416452
"6056","SU",201111,168,34,85,233,12336,520,0.0421530479896239
"6057","SU",201112,214,20,118,290,15240,642,0.0421259842519685
"6058","SU",201201,138,28,93,181,15775,440,0.027892234548336
"6059","SU",201202,170,67,82,160,12823,479,0.0373547531778835
"6060","SU",201203,171,20,102,176,19223,469,0.0243978567341206
"6061","SU",201204,141,35,68,272,27721,516,0.0186140471122975
"6062","SU",201205,75,25,49,103,17875,252,0.0140979020979021
"6063","SU",201206,70,8,59,76,11608,213,0.0183494141971054
"6064","SU",201207,140,17,35,122,12508,314,0.0251039334825712
"6065","SU",201208,105,15,71,98,10332,289,0.0279713511420829
"6066","SU",201209,109,18,46,149,13452,322,0.0239369610466845
"6067","SU",201210,117,17,78,245,11787,457,0.0387715279545262
"6068","SU",201211,104,29,67,221,12159,421,0.0346245579406201
"6069","SU",201212,53,7,23,134,9301,217,0.0233308246425116
"6070","TZ",199001,3,0,0,0,100,3,0.03
"6071","TZ",199002,0,0,0,0,151,0,0
"6072","TZ",199003,3,0,0,0,342,3,0.0087719298245614
"6073","TZ",199004,0,0,0,0,144,0,0
"6074","TZ",199005,1,0,0,0,160,1,0.00625
"6075","TZ",199006,0,0,0,0,134,0,0
"6076","TZ",199007,0,0,0,0,180,0,0
"6077","TZ",199008,1,0,0,0,170,1,0.00588235294117647
"6078","TZ",199009,0,0,0,0,349,0,0
"6079","TZ",199010,0,0,0,0,340,0,0
"6080","TZ",199011,0,0,0,0,178,0,0
"6081","TZ",199012,0,0,0,0,197,0,0
"6082","TZ",199101,0,0,0,0,190,0,0
"6083","TZ",199102,1,0,0,0,177,1,0.00564971751412429
"6084","TZ",199103,0,1,0,0,202,1,0.00495049504950495
"6085","TZ",199104,0,0,0,0,175,0,0
"6086","TZ",199105,0,0,0,0,200,0,0
"6087","TZ",199106,0,0,0,1,326,1,0.00306748466257669
"6088","TZ",199107,0,0,0,0,214,0,0
"6089","TZ",199108,0,0,0,1,204,1,0.00490196078431373
"6090","TZ",199109,0,0,0,0,178,0,0
"6091","TZ",199110,0,0,0,0,310,0,0
"6092","TZ",199111,2,0,0,0,168,2,0.0119047619047619
"6093","TZ",199112,1,0,0,0,246,1,0.0040650406504065
"6094","TZ",199201,1,0,1,2,238,4,0.0168067226890756
"6095","TZ",199202,0,0,0,0,310,0,0
"6096","TZ",199203,0,0,0,0,247,0,0
"6097","TZ",199204,3,0,0,0,421,3,0.00712589073634204
"6098","TZ",199205,0,0,0,0,277,0,0
"6099","TZ",199206,0,0,0,0,163,0,0
"6100","TZ",199207,4,1,1,1,567,7,0.0123456790123457
"6101","TZ",199208,2,1,0,0,328,3,0.00914634146341463
"6102","TZ",199209,3,0,0,0,214,3,0.014018691588785
"6103","TZ",199210,3,0,1,1,286,5,0.0174825174825175
"6104","TZ",199211,4,0,0,0,259,4,0.0154440154440154
"6105","TZ",199212,3,0,1,0,231,4,0.0173160173160173
"6106","TZ",199301,12,1,0,1,252,14,0.0555555555555556
"6107","TZ",199302,5,1,1,2,240,9,0.0375
"6108","TZ",199303,8,1,2,0,390,11,0.0282051282051282
"6109","TZ",199304,0,0,0,0,254,0,0
"6110","TZ",199305,1,1,0,0,172,2,0.0116279069767442
"6111","TZ",199306,6,2,0,0,258,8,0.0310077519379845
"6112","TZ",199307,5,0,0,0,245,5,0.0204081632653061
"6113","TZ",199308,1,0,0,0,231,1,0.00432900432900433
"6114","TZ",199309,0,0,0,0,186,0,0
"6115","TZ",199310,0,0,1,0,261,1,0.00383141762452107
"6116","TZ",199311,0,0,0,0,348,0,0
"6117","TZ",199312,2,1,0,0,299,3,0.0100334448160535
"6118","TZ",199401,0,1,0,0,225,1,0.00444444444444444
"6119","TZ",199402,10,3,0,1,250,14,0.056
"6120","TZ",199403,0,1,0,0,59,1,0.0169491525423729
"6121","TZ",199404,8,1,0,3,447,12,0.0268456375838926
"6122","TZ",199405,18,1,8,4,652,31,0.0475460122699387
"6123","TZ",199406,7,0,0,0,465,7,0.0150537634408602
"6124","TZ",199407,1,1,1,0,474,3,0.00632911392405063
"6125","TZ",199408,0,2,0,0,445,2,0.00449438202247191
"6126","TZ",199409,1,0,0,2,411,3,0.0072992700729927
"6127","TZ",199410,0,0,0,0,304,0,0
"6128","TZ",199411,0,0,0,0,377,0,0
"6129","TZ",199412,0,0,0,0,262,0,0
"6130","TZ",199501,0,0,0,0,209,0,0
"6131","TZ",199502,0,0,0,0,284,0,0
"6132","TZ",199503,0,0,0,0,324,0,0
"6133","TZ",199504,0,0,0,0,242,0,0
"6134","TZ",199505,0,0,0,1,149,1,0.00671140939597315
"6135","TZ",199506,2,0,0,0,309,2,0.00647249190938511
"6136","TZ",199507,0,0,0,0,355,0,0
"6137","TZ",199508,0,3,0,0,143,3,0.020979020979021
"6138","TZ",199509,0,0,0,0,135,0,0
"6139","TZ",199510,2,0,0,0,234,2,0.00854700854700855
"6140","TZ",199511,0,0,0,0,320,0,0
"6141","TZ",199512,1,0,0,0,205,1,0.0048780487804878
"6142","TZ",199601,1,0,0,1,342,2,0.00584795321637427
"6143","TZ",199602,0,0,0,1,317,1,0.00315457413249211
"6144","TZ",199603,2,0,0,0,153,2,0.0130718954248366
"6145","TZ",199604,4,0,2,0,188,6,0.0319148936170213
"6146","TZ",199605,0,0,0,0,405,0,0
"6147","TZ",199606,1,0,0,1,549,2,0.00364298724954463
"6148","TZ",199607,0,2,0,0,1076,2,0.00185873605947955
"6149","TZ",199608,1,0,0,0,750,1,0.00133333333333333
"6150","TZ",199609,3,0,1,2,836,6,0.00717703349282297
"6151","TZ",199610,15,2,3,5,1201,25,0.0208159866777685
"6152","TZ",199611,9,1,4,7,941,21,0.0223166843783209
"6153","TZ",199612,10,0,2,11,1587,23,0.0144927536231884
"6154","TZ",199701,0,1,1,5,832,7,0.00841346153846154
"6155","TZ",199702,10,0,4,2,756,16,0.0211640211640212
"6156","TZ",199703,6,3,6,1,831,16,0.0192539109506619
"6157","TZ",199704,5,2,2,3,958,12,0.0125260960334029
"6158","TZ",199705,10,0,0,3,739,13,0.0175913396481732
"6159","TZ",199706,0,0,0,0,417,0,0
"6160","TZ",199707,0,0,0,0,557,0,0
"6161","TZ",199708,4,0,0,3,910,7,0.00769230769230769
"6162","TZ",199709,1,0,0,2,705,3,0.00425531914893617
"6163","TZ",199710,1,0,2,3,690,6,0.00869565217391304
"6164","TZ",199711,0,0,0,1,840,1,0.00119047619047619
"6165","TZ",199712,2,0,0,2,609,4,0.00656814449917898
"6166","TZ",199801,3,0,2,1,626,6,0.00958466453674121
"6167","TZ",199802,1,1,0,1,836,3,0.00358851674641148
"6168","TZ",199803,1,0,0,0,752,1,0.00132978723404255
"6169","TZ",199804,1,0,0,2,756,3,0.00396825396825397
"6170","TZ",199805,3,0,0,1,1090,4,0.0036697247706422
"6171","TZ",199806,2,0,0,2,857,4,0.00466744457409568
"6172","TZ",199807,2,0,0,1,538,3,0.00557620817843866
"6173","TZ",199808,14,2,0,4,2295,20,0.00871459694989107
"6174","TZ",199809,6,4,3,3,1192,16,0.0134228187919463
"6175","TZ",199810,26,0,5,16,1104,47,0.0425724637681159
"6176","TZ",199811,4,0,0,0,828,4,0.00483091787439614
"6177","TZ",199812,2,0,1,10,827,13,0.0157194679564692
"6178","TZ",199901,7,1,4,5,1081,17,0.0157261794634598
"6179","TZ",199902,3,0,0,5,497,8,0.0160965794768612
"6180","TZ",199903,3,0,0,2,837,5,0.00597371565113501
"6181","TZ",199904,12,1,1,1,828,15,0.0181159420289855
"6182","TZ",199905,6,2,2,2,1299,12,0.0092378752886836
"6183","TZ",199906,13,0,0,9,1028,22,0.0214007782101167
"6184","TZ",199907,59,9,10,5,1209,83,0.0686517783291977
"6185","TZ",199908,17,0,0,3,944,20,0.0211864406779661
"6186","TZ",199909,4,0,0,2,782,6,0.00767263427109974
"6187","TZ",199910,10,0,0,7,1388,17,0.0122478386167147
"6188","TZ",199911,0,0,3,8,1126,11,0.00976909413854352
"6189","TZ",199912,1,0,0,3,957,4,0.00417972831765935
"6190","TZ",200001,6,2,0,14,1711,22,0.0128579777907656
"6191","TZ",200002,12,1,1,6,1429,20,0.0139958012596221
"6192","TZ",200003,13,0,3,4,1252,20,0.0159744408945687
"6193","TZ",200004,7,1,3,11,1278,22,0.0172143974960876
"6194","TZ",200005,16,0,1,10,1199,27,0.0225187656380317
"6195","TZ",200006,5,0,1,5,1376,11,0.00799418604651163
"6196","TZ",200007,35,0,6,1,1393,42,0.0301507537688442
"6197","TZ",200008,11,3,8,10,1994,32,0.0160481444332999
"6198","TZ",200009,12,1,3,17,1360,33,0.0242647058823529
"6199","TZ",200010,12,2,3,5,1713,22,0.0128429655575015
"6200","TZ",200011,25,2,4,6,1913,37,0.0193413486670152
"6201","TZ",200012,6,0,2,9,1049,17,0.0162059103908484
"6202","TZ",200101,9,1,7,1,2000,18,0.009
"6203","TZ",200102,12,0,5,11,2360,28,0.011864406779661
"6204","TZ",200103,7,0,2,9,1222,18,0.0147299509001637
"6205","TZ",200104,12,0,2,2,1396,16,0.0114613180515759
"6206","TZ",200105,6,0,4,4,1940,14,0.00721649484536083
"6207","TZ",200106,2,0,8,4,1313,14,0.0106626047220107
"6208","TZ",200107,7,0,2,6,1577,15,0.00951173113506658
"6209","TZ",200108,0,0,2,3,1374,5,0.00363901018922853
"6210","TZ",200109,5,0,3,5,1387,13,0.00937274693583273
"6211","TZ",200110,6,0,0,3,1509,9,0.00596421471172962
"6212","TZ",200111,12,3,2,10,1179,27,0.0229007633587786
"6213","TZ",200112,4,0,0,0,1123,4,0.00356188780053428
"6214","TZ",200201,15,2,2,1,1076,20,0.0185873605947955
"6215","TZ",200202,0,0,0,0,979,0,0
"6216","TZ",200203,1,0,1,0,850,2,0.00235294117647059
"6217","TZ",200204,1,1,0,8,1236,10,0.00809061488673139
"6218","TZ",200205,6,0,2,1,745,9,0.0120805369127517
"6219","TZ",200206,18,0,0,2,905,20,0.0220994475138122
"6220","TZ",200207,24,6,12,12,1359,54,0.0397350993377483
"6221","TZ",200208,42,1,4,7,1445,54,0.0373702422145329
"6222","TZ",200209,7,0,5,3,847,15,0.0177095631641086
"6223","TZ",200210,25,2,6,9,990,42,0.0424242424242424
"6224","TZ",200211,21,1,1,1,1252,24,0.0191693290734824
"6225","TZ",200212,16,4,0,2,860,22,0.0255813953488372
"6226","TZ",200301,6,6,1,3,937,16,0.0170757737459979
"6227","TZ",200302,6,0,0,0,1158,6,0.00518134715025907
"6228","TZ",200303,1,0,2,3,976,6,0.00614754098360656
"6229","TZ",200304,2,0,0,2,991,4,0.00403632694248234
"6230","TZ",200305,8,1,1,1,1398,11,0.00786838340486409
"6231","TZ",200306,3,3,4,5,1178,15,0.0127334465195246
"6232","TZ",200307,11,1,1,4,1026,17,0.0165692007797271
"6233","TZ",200308,10,1,1,3,1510,15,0.00993377483443709
"6234","TZ",200309,7,0,1,3,1124,11,0.0097864768683274
"6235","TZ",200310,5,0,4,0,1146,9,0.00785340314136126
"6236","TZ",200311,7,2,1,3,1167,13,0.0111396743787489
"6237","TZ",200312,1,0,0,0,858,1,0.00116550116550117
"6238","TZ",200401,2,0,0,0,713,2,0.00280504908835905
"6239","TZ",200402,0,0,1,1,1026,2,0.00194931773879142
"6240","TZ",200403,1,0,0,0,1600,1,0.000625
"6241","TZ",200404,0,0,0,0,994,0,0
"6242","TZ",200405,2,0,0,1,920,3,0.00326086956521739
"6243","TZ",200406,1,0,1,0,969,2,0.00206398348813209
"6244","TZ",200407,0,0,0,1,718,1,0.00139275766016713
"6245","TZ",200408,8,0,1,0,1477,9,0.00609343263371699
"6246","TZ",200409,0,1,0,0,962,1,0.00103950103950104
"6247","TZ",200410,2,0,0,0,725,2,0.00275862068965517
"6248","TZ",200411,4,0,0,2,1405,6,0.00427046263345196
"6249","TZ",200412,0,0,0,4,1326,4,0.00301659125188537
"6250","TZ",200501,3,1,1,0,1059,5,0.00472143531633617
"6251","TZ",200502,1,0,0,1,1010,2,0.00198019801980198
"6252","TZ",200503,4,0,0,1,1046,5,0.00478011472275335
"6253","TZ",200504,7,0,0,2,1273,9,0.00706991358994501
"6254","TZ",200505,5,1,0,0,1207,6,0.00497100248550124
"6255","TZ",200506,3,0,0,0,1037,3,0.00289296046287367
"6256","TZ",200507,1,0,2,0,1176,3,0.00255102040816327
"6257","TZ",200508,10,0,0,0,1261,10,0.00793021411578113
