"Code","MonthYear","VC","MC","VV","MV"
"SG",200306,2,0,0,0
"SG",200307,0,1,2,0
"SG",200308,0,0,0,0
"SG",200309,2,1,0,1
"SG",200310,24,0,5,2
"SG",200311,1,0,0,0
"SG",200312,0,0,0,0
"SG",200401,2,0,2,0
"SG",200402,4,1,0,12
"SG",200403,0,0,0,1
"SG",200404,0,0,0,0
"SG",200405,4,1,3,0
"SG",200406,0,0,0,0
"SG",200407,0,0,3,3
"SG",200408,0,0,0,0
"SG",200409,10,0,0,1
"SG",200410,0,0,0,0
"SG",200411,2,1,0,1
"SG",200412,10,3,5,0
"SG",200501,5,0,0,0
"SG",200502,5,0,0,1
"SG",200503,5,0,0,1
"SG",200504,6,0,0,1
"SG",200505,1,0,0,2
"SG",200506,0,0,0,0
"SG",200507,1,2,0,2
"SG",200508,0,0,2,0
"SG",200509,8,0,0,0
"SG",200510,3,0,3,5
"SG",200511,0,0,0,5
"SG",200512,2,0,0,0
"SG",200601,0,1,0,5
"SG",200602,0,0,0,0
"SG",200603,11,0,5,31
"SG",200604,19,5,6,12
"SG",200605,1,0,0,3
"SG",200606,0,0,0,2
"SG",200607,0,0,0,1
"SG",200608,4,1,1,5
"SG",200609,9,2,3,0
"SG",200610,4,4,1,4
"SG",200611,3,0,0,2
"SG",200612,9,3,2,4
"SG",200701,4,6,7,7
"SG",200702,18,0,0,21
"SG",200703,0,0,0,0
"SG",200704,1,2,4,8
"SG",200705,5,0,1,6
"SG",200706,6,0,0,2
"SG",200707,2,1,0,1
"SG",200708,3,0,1,0
"SG",200709,8,0,0,4
"SG",200710,4,0,3,11
"SG",200711,0,0,1,4
"SG",200712,6,0,4,11
"SG",200801,1,0,3,0
"SG",200802,2,0,0,7
"SG",200803,10,1,9,4
"SG",200804,1,0,3,1
"SG",200805,5,0,4,3
"SG",200806,19,0,1,2
"SG",200807,1,0,0,5
"SG",200808,5,0,0,1
"SG",200809,2,0,0,0
"SG",200810,0,0,0,1
"SG",200811,2,0,3,1
"SG",200812,9,3,2,3
"SG",200901,3,0,4,3
"SG",200902,0,0,0,5
"SG",200903,6,0,2,0
"SG",200904,5,0,0,2
"SG",200905,1,0,2,1
"SG",200906,1,0,2,0
"SG",200907,1,0,1,1
"SG",200908,2,0,0,4
"SG",200909,6,0,0,8
"SG",200910,0,5,2,37
"SG",200911,0,0,2,0
"SG",200912,2,9,0,7
"SG",201001,1,1,2,3
"SG",201002,3,2,1,14
"SG",201003,9,1,0,6
"SG",201004,9,0,2,4
"SG",201005,0,0,0,0
"SG",201006,0,0,0,0
"SG",201007,1,0,0,0
"SG",201008,1,0,0,0
"SG",201009,0,0,2,0
"SG",201010,0,1,3,14
"SG",201011,1,0,0,3
"SG",201012,7,2,1,12
"SG",201101,5,0,7,5
"SG",201102,10,16,9,18
"SG",201103,4,0,1,2
"SG",201104,0,0,1,5
"SG",201105,5,0,0,3
"SG",201106,22,1,2,1
"SG",201107,1,0,2,1
"SG",201108,3,0,1,18
"SG",201109,2,0,1,1
"SG",201110,0,0,0,1
"SG",201111,7,0,3,10
"SG",201112,11,3,0,17
"SG",201201,1,0,2,10
"SG",201202,12,4,5,40
"SG",201203,16,0,0,16
"SG",201204,7,0,1,11
"SG",201205,3,1,0,2
"SG",201206,7,3,3,7
"SG",201207,5,0,1,11
"SG",201208,0,0,0,0
"SG",201209,2,0,0,4
"SG",201210,3,0,0,0
"SG",201211,4,10,7,7
"SG",201212,12,26,1,3
"SG",201301,5,5,4,1
"SG",201302,3,1,0,7
"SG",201303,13,0,6,12
"SG",201304,0,3,0,0
"SG",201305,14,1,0,5
"SG",201306,8,5,0,0
"SG",201307,31,9,9,9
"SG",201308,5,1,13,3
"SG",201309,2,0,3,9
"SG",201310,1,1,0,15
"SG",201311,0,5,0,3
"SG",201312,4,0,5,18
"SG",201401,0,1,4,4
"SG",201402,8,0,1,0
"SG",201403,4,0,6,0
"SG",201404,2,2,0,0
"SG",201405,14,4,0,0
"SG",201406,0,3,0,2
"SG",201407,0,0,0,6
"SG",201408,3,0,0,4
"SG",201409,0,0,0,0
"SG",201410,0,0,0,3
"SG",201411,1,3,0,3
"SG",201412,0,0,0,0
"SL",199001,0,0,0,0
"SL",199002,0,0,0,0
"SL",199003,0,0,0,0
"SL",199004,0,0,0,0
"SL",199005,0,0,0,1
"SL",199006,31,1,5,17
"SL",199007,29,2,8,9
"SL",199008,1,3,1,5
"SL",199009,1,1,0,1
"SL",199010,0,0,0,0
"SL",199011,0,0,0,1
"SL",199012,1,0,0,0
"SL",199101,0,0,0,0
"SL",199102,6,0,0,0
"SL",199103,0,0,0,10
"SL",199104,2,1,1,16
"SL",199105,7,1,2,10
"SL",199106,2,0,0,8
"SL",199107,3,0,0,0
"SL",199108,0,0,0,1
"SL",199109,1,0,5,4
"SL",199110,3,1,2,2
"SL",199111,4,4,4,1
"SL",199112,0,1,0,1
"SL",199201,0,0,0,0
"SL",199202,0,0,0,1
"SL",199203,0,2,3,5
"SL",199204,2,0,2,3
"SL",199205,12,1,2,2
"SL",199206,1,6,2,2
"SL",199207,2,2,3,0
"SL",199208,0,2,2,0
"SL",199209,1,0,2,1
"SL",199210,0,0,0,0
"SL",199211,3,0,0,3
"SL",199212,0,0,1,2
"SL",199301,0,0,0,1
"SL",199302,1,0,1,2
"SL",199303,3,0,0,3
"SL",199304,0,1,0,1
"SL",199305,1,0,0,2
"SL",199306,0,0,0,7
"SL",199307,3,0,0,1
"SL",199308,0,0,1,1
"SL",199309,3,0,0,0
"SL",199310,3,0,1,2
"SL",199311,0,0,0,2
"SL",199312,1,1,0,1
"SL",199401,0,0,1,5
"SL",199402,0,0,1,4
"SL",199403,0,0,1,9
"SL",199404,2,0,1,5
"SL",199405,0,0,0,9
"SL",199406,0,0,0,2
"SL",199407,3,3,0,10
"SL",199408,0,1,3,14
"SL",199409,9,0,6,6
"SL",199410,6,0,0,7
"SL",199411,14,0,3,11
"SL",199412,16,1,1,6
"SL",199501,8,4,5,26
"SL",199502,27,3,6,32
"SL",199503,12,13,1,42
"SL",199504,11,5,8,26
"SL",199505,9,0,6,23
"SL",199506,2,1,3,12
"SL",199507,6,2,0,6
"SL",199508,5,1,4,2
"SL",199509,4,0,1,12
"SL",199510,1,0,0,4
"SL",199511,2,0,2,9
"SL",199512,5,0,2,14
"SL",199601,15,2,6,6
"SL",199602,40,3,4,29
"SL",199603,40,2,7,22
"SL",199604,10,1,1,4
"SL",199605,9,1,4,11
"SL",199606,3,1,2,5
"SL",199607,20,1,5,7
"SL",199608,5,5,3,6
"SL",199609,6,1,2,9
"SL",199610,7,3,20,18
"SL",199611,41,6,6,24
"SL",199612,24,3,2,7
"SL",199701,11,2,5,0
"SL",199702,11,2,2,15
"SL",199703,20,2,5,10
"SL",199704,24,12,2,7
"SL",199705,21,14,6,28
"SL",199706,27,5,10,17
"SL",199707,7,1,1,6
"SL",199708,2,4,3,2
"SL",199709,6,2,3,2
"SL",199710,2,0,0,3
"SL",199711,3,3,1,0
"SL",199712,4,2,1,5
"SL",199801,4,4,1,15
"SL",199802,8,3,11,28
"SL",199803,15,5,5,20
"SL",199804,15,3,3,7
"SL",199805,11,4,2,28
"SL",199806,0,6,4,1
"SL",199807,23,5,2,25
"SL",199808,10,8,0,11
"SL",199809,12,3,1,39
"SL",199810,23,2,10,50
"SL",199811,20,20,14,48
"SL",199812,74,14,17,133
"SL",199901,165,70,69,265
"SL",199902,60,20,26,89
"SL",199903,73,20,20,68
"SL",199904,131,20,14,84
"SL",199905,140,29,31,78
"SL",199906,94,22,25,41
"SL",199907,167,30,25,49
"SL",199908,137,29,38,56
"SL",199909,59,16,19,18
"SL",199910,163,16,16,31
"SL",199911,42,5,14,51
"SL",199912,31,22,26,39
"SL",200001,15,7,10,20
"SL",200002,16,11,11,36
"SL",200003,43,19,4,33
"SL",200004,23,5,6,18
"SL",200005,419,159,108,551
"SL",200006,96,33,21,138
"SL",200007,45,21,17,88
"SL",200008,51,21,9,53
"SL",200009,63,21,23,33
"SL",200010,24,7,4,26
"SL",200011,62,12,12,23
"SL",200012,27,3,8,18
"SL",200101,43,8,4,19
"SL",200102,26,5,7,20
"SL",200103,36,7,10,25
"SL",200104,68,19,14,35
"SL",200105,96,44,15,32
"SL",200106,29,25,5,10
"SL",200107,49,17,16,17
"SL",200108,25,17,13,32
"SL",200109,61,6,19,6
"SL",200110,16,9,10,19
"SL",200111,16,5,2,22
"SL",200112,31,5,10,16
"SL",200201,44,8,2,9
"SL",200202,7,1,2,10
"SL",200203,22,2,5,27
"SL",200204,21,1,3,11
"SL",200205,39,11,8,35
"SL",200206,1,9,3,12
"SL",200207,11,5,6,20
"SL",200208,9,0,3,9
"SL",200209,7,2,6,7
"SL",200210,4,0,1,6
"SL",200211,7,0,2,3
"SL",200212,3,0,0,0
"SL",200301,14,1,3,12
"SL",200302,18,1,1,5
"SL",200303,5,2,3,4
"SL",200304,11,3,2,2
"SL",200305,17,3,4,11
"SL",200306,16,4,10,13
"SL",200307,15,15,14,21
"SL",200308,15,5,3,21
"SL",200309,0,0,0,3
"SL",200310,5,2,2,11
"SL",200311,0,0,2,0
"SL",200312,0,1,1,6
"SL",200401,0,1,0,5
"SL",200402,1,1,1,7
"SL",200403,0,5,2,7
"SL",200404,1,0,1,1
"SL",200405,1,0,3,3
"SL",200406,5,1,1,5
"SL",200407,5,6,6,11
"SL",200408,3,0,0,2
"SL",200409,1,0,0,0
"SL",200410,0,4,0,1
"SL",200411,2,0,3,3
"SL",200412,0,0,0,0
"SL",200501,2,1,0,0
"SL",200502,0,0,0,0
"SL",200503,3,3,0,4
"SL",200504,2,0,0,2
"SL",200505,0,3,1,3
"SL",200506,1,1,0,0
"SL",200507,1,2,0,4
"SL",200508,3,2,1,0
"SL",200509,1,2,1,1
"SL",200510,0,0,0,0
"SL",200511,0,0,0,0
"SL",200512,3,2,0,0
"SL",200601,2,2,1,2
"SL",200602,1,0,0,1
"SL",200603,9,21,9,33
"SL",200604,11,5,11,11
"SL",200605,2,0,0,0
"SL",200606,3,15,0,1
"SL",200607,2,10,1,3
"SL",200608,2,0,1,0
"SL",200609,5,2,0,3
"SL",200610,2,1,0,0
"SL",200611,0,0,0,1
"SL",200612,0,1,1,1
"SL",200701,2,2,2,2
"SL",200702,0,0,0,1
"SL",200703,5,0,0,0
"SL",200704,6,0,2,2
"SL",200705,0,2,4,2
"SL",200706,5,13,15,9
"SL",200707,0,3,4,9
"SL",200708,5,1,1,5
"SL",200709,12,0,2,1
"SL",200710,0,1,0,7
"SL",200711,3,0,0,3
"SL",200712,1,0,0,3
"SL",200801,24,3,6,18
"SL",200802,1,4,0,10
"SL",200803,1,0,0,3
"SL",200804,3,4,5,4
"SL",200805,10,11,6,10
"SL",200806,1,0,1,0
"SL",200807,2,2,0,1
"SL",200808,2,2,0,1
"SL",200809,0,0,0,0
"SL",200810,9,0,2,2
"SL",200811,0,1,0,1
"SL",200812,1,1,3,1
"SL",200901,7,0,0,3
"SL",200902,4,3,0,146
"SL",200903,0,0,3,7
"SL",200904,4,8,0,24
"SL",200905,8,2,2,0
"SL",200906,6,0,0,1
"SL",200907,11,2,6,20
"SL",200908,18,1,3,3
"SL",200909,11,3,2,3
"SL",200910,2,5,5,16
"SL",200911,5,1,3,18
"SL",200912,3,3,4,9
"SL",201001,2,0,5,4
"SL",201002,5,0,4,0
"SL",201003,1,2,0,2
"SL",201004,9,4,2,2
"SL",201005,0,1,0,1
"SL",201006,6,6,1,2
"SL",201007,3,3,19,1
"SL",201008,11,10,9,30
"SL",201009,7,2,6,1
"SL",201010,7,2,0,10
"SL",201011,8,0,1,1
"SL",201012,0,0,2,7
"SL",201101,7,0,0,12
"SL",201102,7,0,2,5
"SL",201103,10,3,2,8
"SL",201104,2,1,1,8
"SL",201105,4,2,0,8
"SL",201106,0,0,0,1
"SL",201107,0,0,0,2
"SL",201108,0,3,2,4
"SL",201109,1,0,1,0
"SL",201110,5,0,0,3
"SL",201111,2,0,2,4
"SL",201112,0,0,2,0
"SL",201201,1,3,0,2
"SL",201202,2,0,1,2
"SL",201203,5,0,0,2
"SL",201204,22,5,4,44
"SL",201205,20,12,10,39
"SL",201206,4,1,0,8
"SL",201207,1,0,0,7
"SL",201208,0,0,1,1
"SL",201209,2,2,0,0
"SL",201210,0,0,0,2
"SL",201211,4,3,6,5
"SL",201212,3,2,0,0
"SL",201301,3,0,3,7
"SL",201302,0,0,0,4
"SL",201303,0,1,0,0
"SL",201304,0,0,0,0
"SL",201305,0,0,0,0
"SL",201306,3,1,3,12
"SL",201307,1,1,2,2
"SL",201308,2,1,1,1
"SL",201309,21,9,4,17
"SL",201310,18,5,2,13
"SL",201311,1,0,0,13
"SL",201312,3,0,1,1
"SL",201401,0,2,2,4
"SL",201402,0,3,0,5
"SL",201403,6,2,0,9
"SL",201404,2,1,1,6
"SL",201405,5,3,2,2
"SL",201406,7,0,2,1
"SL",201407,1,1,0,5
"SL",201408,0,0,5,6
"SL",201409,1,1,0,1
"SL",201410,1,0,1,4
"SL",201411,5,4,1,1
"SL",201412,0,0,0,0
"SO",199001,0,1,2,7
"SO",199002,0,0,0,0
"SO",199003,0,0,0,0
"SO",199004,0,0,0,0
"SO",199005,0,0,0,0
"SO",199006,0,1,0,1
"SO",199007,3,0,0,0
"SO",199008,3,0,0,1
"SO",199009,0,0,2,0
"SO",199010,3,0,0,5
"SO",199011,2,0,3,1
"SO",199012,3,4,3,11
"SO",199101,57,11,49,53
"SO",199102,9,4,8,5
"SO",199103,2,0,0,0
"SO",199104,3,0,3,1
"SO",199105,1,4,2,4
"SO",199106,2,0,0,6
"SO",199107,1,0,2,4
"SO",199108,0,0,0,0
"SO",199109,0,0,0,0
"SO",199110,1,1,2,5
"SO",199111,2,0,0,1
"SO",199112,2,0,2,7
"SO",199201,1,1,0,3
"SO",199202,2,0,0,0
"SO",199203,0,1,0,0
"SO",199204,0,0,0,0
"SO",199205,0,0,0,1
"SO",199206,1,1,0,0
"SO",199207,1,0,2,3
"SO",199208,1,0,0,1
"SO",199209,1,0,4,1
"SO",199210,0,0,0,3
"SO",199211,1,0,0,3
"SO",199212,2,0,1,5
"SO",199301,0,1,0,0
"SO",199302,1,0,0,1
"SO",199303,0,0,1,1
"SO",199304,0,0,0,3
"SO",199305,1,0,0,3
"SO",199306,0,0,0,0
"SO",199307,0,0,0,1
"SO",199308,1,0,0,1
"SO",199309,0,0,1,13
"SO",199310,3,1,1,5
"SO",199311,1,0,0,1
"SO",199312,2,4,0,2
"SO",199401,1,1,0,10
"SO",199402,0,0,0,1
"SO",199403,0,0,0,1
"SO",199404,2,0,2,0
"SO",199405,0,0,0,0
"SO",199406,0,0,2,1
"SO",199407,0,0,0,0
"SO",199408,3,0,5,6
"SO",199409,0,0,0,2
"SO",199410,0,0,0,3
"SO",199411,1,0,0,3
"SO",199412,0,0,0,0
"SO",199501,0,1,0,0
"SO",199502,0,0,1,2
"SO",199503,0,0,0,1
"SO",199504,0,0,0,0
"SO",199505,1,0,0,1
"SO",199506,1,0,0,1
"SO",199507,0,1,0,0
"SO",199508,0,0,0,1
"SO",199509,0,0,0,0
"SO",199510,0,0,0,1
"SO",199511,2,0,2,2
"SO",199512,3,0,0,2
"SO",199601,2,0,0,6
"SO",199602,2,0,3,5
"SO",199603,1,2,0,5
"SO",199604,2,0,0,2
"SO",199605,0,0,0,2
"SO",199606,1,0,0,0
"SO",199607,0,0,0,0
"SO",199608,2,2,0,4
"SO",199609,0,2,0,7
"SO",199610,1,0,0,2
"SO",199611,0,0,2,2
"SO",199612,0,0,0,2
"SO",199701,0,0,0,0
"SO",199702,0,0,0,0
"SO",199703,0,0,0,3
"SO",199704,8,1,0,2
"SO",199705,0,0,0,3
"SO",199706,0,0,1,4
"SO",199707,0,0,0,1
"SO",199708,0,1,0,8
"SO",199709,2,0,4,5
"SO",199710,3,0,1,6
"SO",199711,2,0,0,5
"SO",199712,0,0,0,0
"SO",199801,4,0,0,2
"SO",199802,2,1,10,8
"SO",199803,0,3,0,13
"SO",199804,6,0,0,3
"SO",199805,0,0,1,3
"SO",199806,1,0,4,7
"SO",199807,0,0,1,0
"SO",199808,4,0,0,2
"SO",199809,0,0,0,3
"SO",199810,0,0,0,6
"SO",199811,3,0,0,15
"SO",199812,0,1,0,3
"SO",199901,1,1,3,10
"SO",199902,3,0,0,9
"SO",199903,0,0,0,4
"SO",199904,0,1,1,2
"SO",199905,5,1,1,13
"SO",199906,3,3,0,4
"SO",199907,5,1,1,8
"SO",199908,10,3,0,2
"SO",199909,0,0,0,4
"SO",199910,2,0,0,2
"SO",199911,1,1,0,1
"SO",199912,0,0,2,3
"SO",200001,2,0,0,9
"SO",200002,3,0,1,13
"SO",200003,1,0,3,10
"SO",200004,4,0,0,5
"SO",200005,6,0,2,4
"SO",200006,0,0,0,1
"SO",200007,1,0,0,5
"SO",200008,3,0,0,3
"SO",200009,3,1,2,1
"SO",200010,5,1,4,5
"SO",200011,3,0,0,11
"SO",200012,0,0,0,3
"SO",200101,13,1,0,12
"SO",200102,4,0,0,0
"SO",200103,1,0,0,4
"SO",200104,3,0,0,0
"SO",200105,4,0,0,0
"SO",200106,3,0,0,12
"SO",200107,1,0,0,1
"SO",200108,0,1,2,1
"SO",200109,0,0,0,6
"SO",200110,0,0,0,0
"SO",200111,5,2,1,0
"SO",200112,4,0,3,1
"SO",200201,4,2,0,2
"SO",200202,0,0,1,7
"SO",200203,0,1,0,2
"SO",200204,1,0,0,5
"SO",200205,0,0,0,8
"SO",200206,3,0,1,2
"SO",200207,9,0,0,11
"SO",200208,10,0,4,4
"SO",200209,4,0,0,1
"SO",200210,1,0,2,8
"SO",200211,6,0,0,1
"SO",200212,0,0,0,8
"SO",200301,6,0,0,7
"SO",200302,2,0,0,0
"SO",200303,4,0,0,2
"SO",200304,8,0,0,1
"SO",200305,0,0,0,0
"SO",200306,0,0,0,3
"SO",200307,4,0,0,7
"SO",200308,0,0,1,0
"SO",200309,3,0,0,0
"SO",200310,3,0,0,17
"SO",200311,0,0,0,1
"SO",200312,0,0,0,0
"SO",200401,2,0,0,1
"SO",200402,1,0,0,0
"SO",200403,1,0,0,1
"SO",200404,5,0,0,0
"SO",200405,7,0,1,0
"SO",200406,0,0,0,2
"SO",200407,0,0,0,1
"SO",200408,0,0,3,2
"SO",200409,5,0,0,2
"SO",200410,1,0,2,1
"SO",200411,1,0,0,2
"SO",200412,1,0,2,0
"SO",200501,1,0,0,2
"SO",200502,0,0,0,4
"SO",200503,1,0,1,0
"SO",200504,0,0,0,3
"SO",200505,0,0,0,0
"SO",200506,7,0,0,0
"SO",200507,0,2,0,3
"SO",200508,2,1,4,1
"SO",200509,1,0,0,1
"SO",200510,0,0,0,0
"SO",200511,0,0,0,0
"SO",200512,0,1,0,0
"SO",200601,5,0,0,1
"SO",200602,0,0,1,0
"SO",200603,0,0,0,3
"SO",200604,1,0,1,1
"SO",200605,2,0,1,3
"SO",200606,3,0,1,8
"SO",200607,1,0,0,8
"SO",200608,5,1,0,2
"SO",200609,6,1,4,16
"SO",200610,2,0,1,5
"SO",200611,8,0,3,12
"SO",200612,12,6,7,11
"SO",200701,15,7,15,48
"SO",200702,6,11,26,39
"SO",200703,25,9,33,218
"SO",200704,48,14,25,196
"SO",200705,15,2,4,68
"SO",200706,23,0,6,75
"SO",200707,13,1,17,74
"SO",200708,15,10,10,126
"SO",200709,35,8,24,115
"SO",200710,54,6,29,145
"SO",200711,27,7,17,150
"SO",200712,26,11,10,135
"SO",200801,54,12,14,112
"SO",200802,28,7,13,148
"SO",200803,27,11,14,134
"SO",200804,35,7,14,173
"SO",200805,51,1,55,205
"SO",200806,28,6,39,167
"SO",200807,27,6,18,134
"SO",200808,37,9,9,105
"SO",200809,63,4,25,137
"SO",200810,32,9,18,204
"SO",200811,52,18,24,160
"SO",200812,89,21,23,150
"SO",200901,52,33,57,204
"SO",200902,76,9,54,126
"SO",200903,40,21,39,67
"SO",200904,60,6,42,179
"SO",200905,102,17,67,284
"SO",200906,76,20,47,245
"SO",200907,59,26,44,207
"SO",200908,44,25,65,250
"SO",200909,120,25,104,288
"SO",200910,102,28,77,226
"SO",200911,16,6,16,117
"SO",200912,60,36,43,289
"SO",201001,49,11,47,199
"SO",201002,50,9,52,108
"SO",201003,14,7,4,52
"SO",201004,26,13,23,78
"SO",201005,32,8,26,110
"SO",201006,20,9,7,32
"SO",201007,24,6,4,42
"SO",201008,82,8,31,194
"SO",201009,80,16,26,210
"SO",201010,25,13,19,77
"SO",201011,34,11,19,58
"SO",201012,38,6,9,53
"SO",201101,25,6,22,52
"SO",201102,36,9,20,67
"SO",201103,13,17,19,60
"SO",201104,17,2,7,30
"SO",201105,20,8,18,44
"SO",201106,25,2,16,148
"SO",201107,37,48,39,95
"SO",201108,51,46,20,102
"SO",201109,24,11,8,75
"SO",201110,81,19,48,220
"SO",201111,41,7,27,109
"SO",201112,21,10,15,84
"SO",201201,28,20,21,147
"SO",201202,53,29,24,135
"SO",201203,35,19,20,172
"SO",201204,24,10,12,82
"SO",201205,17,6,17,134
"SO",201206,23,16,13,68
"SO",201207,22,7,22,70
"SO",201208,30,9,22,83
"SO",201209,54,23,31,201
"SO",201210,35,18,14,89
"SO",201211,37,26,13,84
"SO",201212,5,1,6,12
"SO",201301,18,4,8,66
"SO",201302,6,7,11,28
"SO",201303,9,0,14,46
"SO",201304,60,16,23,49
"SO",201305,22,6,5,40
"SO",201306,18,3,3,71
"SO",201307,19,6,10,66
"SO",201308,25,3,11,55
"SO",201309,79,23,21,169
"SO",201310,28,18,29,155
"SO",201311,15,8,9,42
"SO",201312,9,7,3,66
"SO",201401,18,3,10,72
"SO",201402,29,9,1,78
"SO",201403,24,8,8,62
"SO",201404,18,3,9,78
"SO",201405,13,7,11,83
"SO",201406,28,0,14,67
"SO",201407,32,12,14,114
"SO",201408,15,5,5,75
"SO",201409,32,11,3,81
"SO",201410,19,5,18,58
"SO",201411,6,6,11,51
"SO",201412,0,0,0,0
"SU",199001,8,0,7,15
"SU",199002,10,3,5,11
"SU",199003,6,5,5,3
"SU",199004,10,2,2,8
"SU",199005,2,1,2,6
"SU",199006,5,0,0,6
"SU",199007,1,2,1,2
"SU",199008,2,3,1,1
"SU",199009,0,0,0,0
"SU",199010,2,1,1,0
"SU",199011,3,0,0,9
"SU",199012,3,0,0,3
"SU",199101,5,0,1,1
"SU",199102,1,4,4,2
"SU",199103,1,0,0,2
"SU",199104,3,0,2,4
"SU",199105,10,4,7,8
"SU",199106,11,3,1,2
"SU",199107,1,0,1,0
"SU",199108,15,1,1,0
"SU",199109,17,0,1,2
"SU",199110,16,1,4,5
"SU",199111,2,6,3,10
"SU",199112,10,0,4,2
"SU",199201,6,2,0,2
"SU",199202,10,2,0,1
"SU",199203,0,4,1,1
"SU",199204,7,4,1,4
"SU",199205,25,4,6,4
"SU",199206,11,3,12,5
"SU",199207,15,1,3,4
"SU",199208,6,0,2,1
"SU",199209,6,1,3,3
"SU",199210,10,0,0,2
"SU",199211,21,0,0,3
"SU",199212,19,2,6,1
"SU",199301,8,0,5,0
"SU",199302,28,0,1,5
"SU",199303,2,1,2,6
"SU",199304,18,1,6,11
"SU",199305,14,0,3,10
"SU",199306,7,0,1,1
"SU",199307,4,4,0,5
"SU",199308,11,0,12,9
"SU",199309,9,0,4,4
"SU",199310,4,0,0,5
"SU",199311,13,0,2,1
"SU",199312,4,1,0,7
"SU",199401,24,3,8,10
"SU",199402,19,6,11,15
"SU",199403,22,2,7,4
"SU",199404,5,3,0,3
"SU",199405,4,2,1,5
"SU",199406,2,3,0,3
"SU",199407,7,1,2,4
"SU",199408,5,3,4,3
"SU",199409,16,0,6,1
"SU",199410,8,0,1,1
"SU",199411,6,3,3,7
"SU",199412,1,3,0,8
"SU",199501,1,1,4,6
"SU",199502,2,1,3,4
"SU",199503,12,4,2,7
"SU",199504,11,1,11,12
"SU",199505,9,4,5,14
"SU",199506,4,1,3,6
"SU",199507,26,6,9,5
"SU",199508,7,3,4,8
"SU",199509,3,0,4,5
"SU",199510,26,1,3,2
"SU",199511,4,3,4,3
"SU",199512,25,3,1,7
"SU",199601,4,3,4,3
"SU",199602,10,1,2,4
"SU",199603,21,9,8,8
"SU",199604,14,4,3,14
"SU",199605,9,2,3,6
"SU",199606,14,1,4,17
"SU",199607,16,5,7,30
"SU",199608,28,11,9,23
"SU",199609,6,0,1,12
"SU",199610,14,1,3,13
"SU",199611,16,6,4,15
"SU",199612,14,13,11,17
"SU",199701,40,20,19,89
"SU",199702,23,5,6,32
"SU",199703,37,2,10,78
"SU",199704,82,12,12,50
"SU",199705,42,2,7,31
"SU",199706,17,0,5,32
"SU",199707,26,4,5,16
"SU",199708,67,4,23,23
"SU",199709,35,1,5,16
"SU",199710,24,2,6,14
"SU",199711,49,5,9,6
"SU",199712,21,2,3,8
"SU",199801,32,5,10,19
"SU",199802,20,2,10,55
"SU",199803,17,5,4,21
"SU",199804,21,3,15,9
"SU",199805,66,9,17,22
"SU",199806,50,7,11,51
"SU",199807,22,20,4,18
"SU",199808,63,2,10,17
"SU",199809,27,12,14,46
"SU",199810,25,13,23,57
"SU",199811,19,4,20,22
"SU",199812,9,2,8,19
"SU",199901,22,5,5,15
"SU",199902,11,2,2,4
"SU",199903,10,8,5,20
"SU",199904,35,4,13,39
"SU",199905,24,3,11,26
"SU",199906,22,5,11,16
"SU",199907,35,16,6,9
"SU",199908,24,6,16,9
"SU",199909,18,1,4,20
"SU",199910,23,5,5,4
"SU",199911,17,6,10,4
"SU",199912,53,11,12,8
"SU",200001,33,7,8,52
"SU",200002,17,2,11,23
"SU",200003,45,3,19,24
"SU",200004,19,0,6,12
"SU",200005,30,0,5,14
"SU",200006,18,1,13,29
"SU",200007,22,4,14,44
"SU",200008,19,8,14,18
"SU",200009,39,3,2,9
"SU",200010,16,4,3,16
"SU",200011,12,4,4,23
"SU",200012,13,1,6,18
"SU",200101,16,4,3,13
"SU",200102,42,3,5,28
"SU",200103,18,2,4,12
"SU",200104,23,6,4,27
"SU",200105,48,7,12,36
"SU",200106,44,6,22,35
"SU",200107,16,9,9,15
"SU",200108,21,2,8,63
"SU",200109,27,1,12,37
"SU",200110,10,11,7,16
"SU",200111,32,2,13,28
"SU",200112,23,5,4,18
"SU",200201,66,6,16,14
"SU",200202,16,2,8,18
"SU",200203,41,4,4,55
"SU",200204,20,11,7,18
"SU",200205,26,6,8,26
"SU",200206,42,4,11,69
"SU",200207,136,17,24,87
"SU",200208,90,13,14,65
"SU",200209,104,3,11,60
"SU",200210,96,4,15,55
"SU",200211,51,1,6,23
"SU",200212,45,3,10,9
"SU",200301,65,3,9,13
"SU",200302,34,4,9,11
"SU",200303,56,4,13,27
"SU",200304,106,2,9,32
"SU",200305,57,5,6,29
"SU",200306,25,5,5,25
"SU",200307,87,3,14,46
"SU",200308,85,6,12,22
"SU",200309,163,18,15,24
"SU",200310,103,10,10,18
"SU",200311,76,17,20,37
"SU",200312,130,3,15,51
"SU",200401,112,12,46,41
"SU",200402,93,22,18,40
"SU",200403,108,15,17,66
"SU",200404,162,16,28,64
"SU",200405,133,19,36,58
"SU",200406,154,21,39,80
"SU",200407,120,28,65,87
"SU",200408,236,39,60,80
"SU",200409,197,24,87,88
"SU",200410,148,8,52,45
"SU",200411,206,22,42,182
"SU",200412,201,25,66,135
"SU",200501,242,18,38,67
"SU",200502,89,12,22,57
"SU",200503,48,9,20,36
"SU",200504,90,8,19,47
"SU",200505,77,2,8,17
"SU",200506,108,14,27,56
"SU",200507,77,9,33,37
"SU",200508,110,3,23,32
"SU",200509,84,4,38,50
"SU",200510,51,11,31,54
"SU",200511,69,10,31,68
"SU",200512,29,2,13,17
