"Z","Lat","Lon"
5,6.74583,-10.1083
5,6.74979,16.4281
109,6.75,-8.75
5,6.75012,-7.3714
8,6.75333,-11.3686
1,6.75722,-10.9597
4,6.76667,-9.58333
97,6.76972,47.4308
1,6.77903,7.71685
19,6.78241,-8.31311
2,6.78922,4.8664
3,6.79012,8.74497
3,6.8,2.96667
12,6.80167,-10.3528
18,6.8125,-9.93806
46,6.81583,-11.1358
5,6.81609,3.91588
387,6.81667,-5.28333
1,6.81667,11.2333
2,6.81667,3.16667
2,6.81667,7.16667
3,6.82574,17.1952
19,6.82778,-9.64778
2,6.83654,3.76406
4,6.84323,3.64776
2,6.85585,8.75694
14,6.8561,7.3927
1,6.86385,3.89401
298,6.87083,-10.8172
187,6.87736,-6.45022
2,6.88333,9.75
2,6.88694,-9.67722
2,6.89028,-10.8031
2,6.89111,-10.3867
2,6.89282,-7.4689
2,6.9,37.0167
2,6.9,45.1333
2,6.90175,17.3252
8,6.90306,-11.3311
1,6.90708,3.2087
2,6.91667,45.0833
40,6.91937,-8.2065
2,6.9268,-6.0489
5,6.93333,40.15
70,6.93667,-11.5206
2,6.93717,-7.16392
2,6.93861,15.8499
9,6.9429,49.3261
4,6.94621,4.9417
11,6.95694,-11.3344
2,6.95907,-4.96852
2,6.96083,-8.47083
2,6.97361,-11.5978
1,6.98333,3.11667
5,6.98846,-8.16097
3,6.98889,-9.58139
68,6.98961,19.1874
2,6.99041,-5.7442
1,6.99139,-7.77825
1,6.99472,-10.7883
289,6.99556,-9.47222
30,6.99849,17.0589
4,6,-9.33333
18,6,26
54,6,48
2,7.00417,-9.39722
3,7.01111,-8.30778
53,7.01232,-7.48639
2,7.01342,19.7308
4,7.01667,-9.31667
2,7.01807,17.2194
3,7.0218,5.2221
4,7.02528,-8.72083
6,7.03305,-5.53697
1,7.03333,-9.55
2,7.03333,11.3833
5,7.03333,8.88333
10,7.0356,8.8851
8,7.04069,-8.15318
2,7.04119,-7.168
2,7.05,3.8
1,7.0607,5.2282
1,7.06448,19.0945
27,7.06667,-10.4875
1,7.06667,6.26667
10,7.07472,-10.8778
1,7.08333,3.75
1,7.08333,37.4167
4,7.08333,8.81667
2,7.09278,-11.4033
3,7.0969,8.9619
1,7.1,10.8333
1,7.10306,-9.08194
1,7.10417,-11.215
5,7.10944,-8.84056
1,7.12866,-4.89804
4,7.12906,-6.47424
6,7.13113,-3.20415
1,7.13333,4.38333
2,7.13333,40.7
2,7.15,10.2333
26,7.15,3.35
42,7.15772,-5.2248
4,7.16008,-6.30642
5,7.16667,-10.4167
51,7.16667,-11
15,7.16667,-11.3333
1,7.16667,-5.83333
2,7.16667,10.1667
5,7.16667,40.1167
21,7.16667,5.08333
2,7.18333,2.95
5,7.18333,3.4
4,7.18333,3.9
1,7.18333,4.33333
1,7.1939,8.0862
2,7.2,-6
9,7.2,10.7
1,7.2,8.73333
2,7.2,8.98333
6,7.21667,10.65
1,7.21667,42.7
1,7.22389,-8.3475
3,7.22474,-7.93118
2,7.23333,10.5667
12,7.23333,3.53333
2,7.23425,-6.47484
33,7.235,-8.98444
17,7.23696,-7.77915
35,7.24269,16.4406
1,7.25,-12.0833
4,7.25,3.28333
6,7.25252,18.8546
9,7.25256,5.19312
1,7.25597,-7.23508
1,7.25904,17.2553
123,7.25957,-8.15498
2,7.26,-9.43528
4,7.26111,-9.35333
3,7.26667,10.0667
1,7.26667,15.8833
2,7.26667,2.95
39,7.26667,7.4
4,7.26972,-8.50389
2,7.27778,-10.0636
20,7.28174,-6.81449
5,7.28333,-11.8
1,7.28333,2.75
7,7.2873,8.471
1,7.3,10.15
1,7.3,4.01667
36,7.30082,18.2833
19,7.31528,-11.3061
26,7.32201,18.3079
4,7.33194,-10.3431
4,7.33333,-11.5
7,7.33333,-11.6167
1,7.33333,10.1
17,7.33333,8.75
1,7.34583,3.98944
2,7.34639,3.96278
6,7.35,-3.85
2,7.35,3.13333
1,7.35,4.93333
3,7.35,8.58333
2,7.3551,7.6407
6,7.36222,-8.70611
2,7.36667,4.28333
1,7.36667,4.33333
1,7.37639,-9.99833
99,7.38194,-6.47778
2,7.38333,4.26667
8,7.38333,4.45
10,7.38543,18.3855
4,7.38668,15.6463
4,7.38704,-7.34171
47,7.38778,3.89639
2,7.38889,-12.2022
2,7.39139,-12.4856
10,7.39888,15.6661
9,7.39944,-12.0233
3,7.4,-12.1167
4,7.4,4.3
2,7.40422,-4.88668
1862,7.41278,3.78472
3,7.41444,3.75472
1,7.41667,10.0167
4,7.42341,-5.0725
1,7.43,3.93889
5,7.43027,-6.05054
1,7.43614,5.45932
1,7.45,-11.9833
3,7.45,40.6
2,7.45,41.6833
12,7.45462,-5.29263
2,7.45534,22.0416
1,7.45611,-11.1189
9,7.45728,-4.33993
3,7.4605,6.6947
1,7.46667,4.01667
3,7.46667,4.56667
3,7.47752,15.5399
1,7.48333,-11.1167
3,7.48333,3.3
3,7.48722,-12.1703
89,7.48889,-8.57083
20,7.49076,-5.87952
1,7.5,-12.5
4,7.5,-7.25
1,7.5,35
14,7.5,4.5
1,7.50386,-8.07306
1,7.50611,-9.55694
3,7.50722,-11.4786
2,7.50926,-4.58246
3,7.51111,3.92056
14,7.51573,-5.0735
2,7.51667,39.4333
1,7.51667,9.61667
7,7.51778,-11.3392
3,7.52111,-9.48333
11,7.52639,-12.505
1,7.53333,11.35
2,7.53333,3.7
26,7.53333,3.80472
34,7.53333,4.05
6,7.54059,17.7556
2,7.54194,3.93722
2,7.54278,-5.51674
5,7.5456,6.2538
9,7.55,3.38333
2,7.55583,3.9775
1,7.55583,45.2892
4,7.55591,20.1767
4,7.56444,-12.0903
39,7.56667,-12.55
6,7.57083,-9.97389
1,7.57806,3.79972
9,7.57833,-12.2303
14,7.57944,-8.53778
1,7.58333,-12.55
11,7.58333,18.6333
1,7.58333,8.58333
7,7.59667,3.92333
3,7.59722,-11.5703
1,7.6,3.28333
6,7.6,39.2167
3,7.6125,-12.4914
6,7.61419,-7.12955
3,7.61556,-9.49694
5,7.61667,-11.35
1,7.61667,4.73333
5,7.621,5.2215
11,7.62898,16.9617
3,7.63333,3.56667
5,7.64444,-11.7914
1,7.65,-11.9333
3,7.65,4.3
1,7.65639,3.95556
7,7.65947,-3.29055
18,7.66667,36.8333
4,7.66667,42.8333
16,7.66667,5.25
5,7.6685,16.3708
1,7.6772,6.1561
3,7.68083,-12.3203
1,7.68333,15.9833
1,7.68861,-12.2925
3,7.6925,-11.0572
1850,7.69385,-5.03031
2,7.69475,7.02217
1,7.7,3.36667
4,7.70167,3.9625
1,7.70824,-5.54715
3,7.71139,-11.6922
2,7.71667,-11.8833
1,7.73333,-11.3333
1,7.73333,4.03333
5,7.73909,-7.61377
8,7.7411,8.5121
2,7.75,-12.9167
1,7.75,40.7
10,7.75,48
14,7.75,6.75
6,7.75414,-5.83577
25,7.75785,-5.0424
2,7.76115,-7.65271
8,7.76667,4.56667
2,7.77083,-11.0406
37,7.77944,-9.43028
5,7.78,-10.8125
1,7.78618,6.76314
4,7.78833,-4.985
2,7.79312,16.3469
20,7.79417,-12.0158
2,7.79667,-9.71639
1,7.8,41.5333
8,7.80236,6.743
2,7.80556,-11.6389
5,7.80978,-5.44213
8,7.81667,33.0333
2,7.82583,-9.4025
11,7.83333,-11.1667
1,7.83333,34.5
2,7.83806,-12.1436
1,7.85,36.0833
6,7.85,38.4167
1,7.85,8.61667
8,7.85,9.78333
3,7.85249,-5.31063
12,7.86333,-12.2681
3,7.86667,10.9667
3,7.86667,11.1
199,7.87667,-11.1875
1,7.8875,-12.8075
1,7.89417,-12.8975
1,7.89611,-11.7133
1,7.8981,7.0524
4,7.9,-12.1167
1,7.9,11.5333
3,7.9,3.2
3,7.9,3.78333
150,7.91667,-10
5,7.91667,39.3833
1,7.91667,4.28333
2,7.91667,4.66667
1,7.93333,-10.8667
2,7.93472,-11.5786
4,7.9411,7.7622
1,7.94111,-11.14
11,7.94667,-11.7903
17,7.95,-10.8833
1,7.9575,-11.3631
48,7.96111,-6.67306
1,7.96667,-10.5667
1,7.96667,-10.6
1,7.96667,-12.85
1,7.96667,3.83333
2,7.96667,39.7
3,7.97528,-11.3947
4,7.98333,-11.95
1,7.98333,10.6667
39,7.99194,-10.8406
2,7.99444,-10.7511
20,7,-9.66667
2,7,16
14,7,18
1227,7,21
2,7,23
13,7,3.58333
1,7,39.4
1,8.0066,17.3499
1,8.0075,7.40083
16,8.01667,-10.6167
1,8.01667,-12.8167
2,8.01667,4.9
54,8.02056,-10.2722
2,8.02402,49.7459
2,8.02528,-10.5714
6,8.0294,15.4484
1,8.03333,-11.1833
3,8.03333,-11.2333
58,8.03333,-11.7167
1,8.03333,9.31667
5,8.03556,47.0389
16,8.0402,-2.80003
2,8.05,-10.2444
2,8.05,-11.0333
1,8.05154,-4.10329
17,8.06389,-10.5033
2,8.06667,9.15
24,8.07771,22.4008
6,8.07878,22.3903
1,8.1,-11.4167
4,8.1,5.9
2,8.1,6.8
1,8.11,7.32222
1,8.11424,36.2789
1,8.11667,38.3667
1,8.11785,17.5052
8,8.12593,20.3693
3,8.13333,-10.6167
2,8.13333,-11.65
14,8.13333,-12.8833
1,8.13333,33.2
1,8.13333,35.3667
1,8.13333,4.26667
7,8.13333,8.8
2,8.13728,-5.10095
6,8.13861,-12.4842
1,8.15,-11.4167
10,8.15,-11.75
1,8.15,35.2667
1,8.15,5.33333
1,8.16144,-6.55006
24,8.16667,-10.75
1,8.16667,3.66667
2,8.18333,-11.8
1,8.18333,-12.0167
2,8.18333,3.65
2,8.2,-11.4667
1,8.2,-12.0667
2,8.20139,-9.56278
2,8.21667,3.71667
1,8.21667,41.4333
33,8.22056,43.5572
1,8.22056,44.6944
1,8.22525,18.7154
1,8.22773,-3.34082
4,8.23056,46.3267
1,8.23333,-11.55
9,8.23333,-12.0167
1,8.23333,-12.0333
1,8.25,-10.95
4,8.25,-11
57,8.25,34.5833
1,8.25,4.98333
1,8.26667,-10.5667
2,8.26667,-10.7333
1,8.26667,-12.5
2,8.26667,-12.6333
4,8.26667,4.33333
6,8.26889,-13.0806
1,8.27389,-9.69167
48,8.27861,-10.2806
49,8.28028,-10.3719
2,8.28083,-13.0794
267,8.28333,-10.5667
7,8.28333,-11.5333
8,8.28333,-12.1833
7,8.28333,-12.25
4,8.28333,-7.68333
3,8.28333,11.0667
4,8.28333,35.1
36,8.28694,-10.0844
2,8.3,-12.3667
6,8.3,6.13333
2,8.31667,-12.2167
1,8.31667,-12.9333
25,8.31667,8.51667
10,8.32139,-13.0728
5,8.33139,-13.0703
7,8.33333,-11.6667
6,8.33333,-13
2,8.33333,3.35
1,8.33806,-10.1706
1,8.3404,17.7663
5,8.35343,16.2869
1,8.35444,-13.0011
9,8.35472,-13.1086
3,8.3575,7.48639
1,8.35758,-3.8905
1,8.36321,-4.42863
2,8.36667,-10.4333
2,8.36667,-12.2833
32,8.36667,-12.9333
1,8.36667,12.0833
2,8.36667,33.7667
1,8.36667,9.11667
8,8.37972,-13.1386
1,8.3878,16.6695
2,8.39389,-13.0108
10,8.4,-12
2,8.4,-13.2681
5,8.4,37.6
1,8.4,39.3333
397,8.40536,48.4845
6,8.40722,-13.0336
156,8.41091,20.6473
2,8.41162,18.7707
1,8.41194,-13.265
3,8.41361,-13.1603
98,8.41667,-10.8333
3,8.41667,20.6667
1,8.41667,4.13333
2,8.41667,46.6667
131,8.42194,-9.74778
2,8.42417,-13.1917
8,8.43194,-13.2897
1,8.43333,-10.3167
4,8.43333,-10.7667
3,8.43333,-10.8667
1,8.43333,3.23333
16,8.43333,4.86667
7,8.43389,-13.0567
6,8.43806,-13.1631
5,8.44472,-12.245
1,8.45,-10.1
1,8.45,-10.9167
2,8.45,-12.7
19,8.45,-12.8333
1,8.45,12.1167
16,8.45,36.8667
5,8.45389,-13.2825
15,8.46667,-10.7167
12,8.46667,-13.2333
1,8.46667,4.33333
2,8.46667,4.4
3,8.46667,4.6
1,8.46667,6.95
11,8.46861,-13.1931
9,8.47738,47.3597
1,8.48278,-13.2103
1,8.48278,-13.22
2,8.48333,-12.4667
5,8.48333,-12.5333
2,8.48333,-12.8
1,8.48333,-13.2
8,8.48333,8.51667
1,8.485,-13.2514
2,8.48611,-13.2422
3,8.48778,-13.2417
5868,8.49,-13.2342
8,8.49139,-13.2136
19,8.49194,-10.0625
1,8.49194,-13.2303
3,8.4925,-13.2844
8,8.49361,-13.2653
5,8.5,-10.3333
2411,8.5,-11.5
3,8.5,-11.7167
10,8.5,-6.33333
2,8.5,11.5
28,8.5,4.55
21,8.5,5
27,8.51667,-11.2833
7,8.5208,23.2722
3,8.532,16.8426
11,8.53333,34.8
4,8.53333,37.9833
13,8.53333,38.15
1,8.53333,38.6167
3,8.55,-12.7333
6,8.55,39.2667
1,8.55,41
1,8.5525,-13.1853
2,8.56333,-13.1331
18,8.56667,16.0833
77,8.56667,39.3333
24,8.5707,17.3021
3,8.57364,19.0484
6,8.58167,-13.0628
5,8.59639,-13.0647
2,8.6,-10.8333
5,8.6,-10.9833
2,8.6,-11.6
2,8.6,-12.2333
44,8.6,12.4167
7,8.6,35.7333
12,8.6118,18.1332
7,8.61667,-13.2
2,8.61667,12.0167
3,8.61667,12.3167
2,8.62667,-13.215
2,8.63194,-13.2192
2,8.63333,-10.9833
10,8.63333,-11.4667
5,8.63333,-11.5833
16,8.65,-10.5167
25,8.65,16.85
2,8.66667,-11.4833
8,8.66667,-11.6667
7,8.66667,39.0167
1,8.66889,43.2531
15,8.67167,-12.395
1,8.68333,-12.4667
160,8.68333,-12.5333
7,8.68722,-13.1033
1,8.7,-11.4167
1,8.7,9.3
99,8.70639,-13.0719
54,8.71667,-11.95
2,8.71667,16.45
1,8.73333,11.3833
3,8.7453,18.5508
1,8.74869,16.628
1,8.75,-10.9
43,8.75,-11
2,8.75,-12.5
4,8.75,-12.6667
2,8.76667,-10.7333
155,8.76667,-12.7833
1,8.76667,15.4
1,8.7771,18.0357
3,8.78333,-11.8333
7,8.78333,-11.95
4,8.78333,-13.1
3,8.8,-11.5
3,8.8,-12.6333
1,8.80167,-13.2497
2,8.81667,35.3667
1,8.81667,4.16667
4,8.83333,-10.6
49,8.83333,-12.0833
7,8.83333,-12.4833
3,8.83333,-13.1833
1,8.83333,12.3333
3,8.83333,12.5833
2,8.83333,5.81667
2,8.83333,50.0833
36,8.83333,7.16667
1,8.85,-13.15
1,8.86737,48.2066
5,8.88333,-11.5333
424,8.88333,-12.05
2,8.88333,11.3667
1,8.88333,9.53333
2,8.88381,15.6306
3,8.89639,7.24306
10,8.89801,22.7997
5,8.9,-11.9833
3,8.9,-12.4833
3,8.9,-12.5167
7,8.90139,-13.0717
20,8.91667,-11.95
2,8.91667,-12.0167
8,8.91667,8.38333
1,8.92306,-13.0444
13,8.93333,-12.8167
2,8.93722,-13.1244
14,8.9421,18.5587
2,8.95,-11.95
3,8.95,-11.9833
1,8.95,11.7667
1,8.96667,-12.1667
1,8.96667,-12.6
2,8.96667,37.7667
1,8.96667,42.2
8,8.96833,-13.2897
6,8.98207,20.5834
20,8.98278,-13.1508
2,8.98333,34.6167
1,8,-10.6667
1,8,-11.6667
2,8,-12.25
7,8,-12.5
948,8,-5
12,8,10.5
4023,8,38
1,8,38.8333
12,8,4
1177,8,44
56,8,45
24,8,8
1,9.00639,7.19972
14,9.01667,-11.8167
1,9.02235,15.6993
8,9.02433,38.7492
1,9.03028,7.61139
5,9.03333,-13.1833
2,9.03333,38.4
2423,9.03333,38.7
20,9.05,-11.7333
1,9.05,-11.8333
9,9.05194,7.53
2,9.05778,7.37861
1,9.0625,7.42417
2,9.06667,39.1167
3,9.08333,-12.75
1,9.08333,36.55
3116,9.08333,7.53333
2,9.08865,-7.07908
1,9.0888,21.237
1,9.09944,7.40806
2,9.1,-12.35
1,9.1,6.75
3,9.1,9.96667
6,9.10306,7.49444
27,9.10444,7.21333
2,9.10972,41.6319
2,9.11999,-7.0724
1,9.13333,9.78333
6,9.1429,18.3923
14,9.14806,48.4214
3,9.15,6.1
1,9.1549,47.4776
1,9.15722,43.3542
2,9.16667,-11.1167
6,9.16667,-11.4
7,9.16667,-12.75
1,9.16667,35.8333
78,9.16667,9.75
7,9.17877,-6.04026
15,9.18052,7.17933
1,9.18333,-12.35
6,9.18333,-12.9
1,9.18333,6.05
3,9.18889,42.3633
19,9.2,12.4833
8,9.2,41
1,9.21667,-12.2667
1,9.21667,3.75
1,9.21667,8.4
1,9.21694,43.5878
1,9.23333,40.75
2,9.23611,41.8692
1,9.25,11.9
1,9.25,9.65
4,9.25528,42.1503
2,9.2575,41.8858
2,9.26111,42.6644
7,9.26667,7.13333
9,9.26892,22.7059
36,9.26927,-2.9951
2,9.27425,-6.09897
2,9.28333,37.6
4,9.3,9.33333
16,9.30944,42.1258
2,9.31667,-11.9167
6,9.31667,12.45
2,9.31667,34.5833
11,9.31667,8.86667
4,9.33333,-12.25
163,9.33333,12.5
57,9.35,42.8
1,9.35306,42.3969
4,9.36424,46.103
4,9.36667,12.55
4,9.37602,28.3311
3,9.38333,-12.3833
2,9.38333,38.85
4,9.4,-12.25
1,9.4,-12.6667
4,9.4092,45.064
17,9.41861,41.9975
1,9.43203,28.3602
1,9.43333,38.0333
3,9.45,6.76667
192,9.45803,-5.62961
19,9.46667,12.15
1,9.46667,3.18333
1,9.48333,5.88333
2,9.48333,7.68333
11,9.5,-11.5
11,9.5,-12.2333
5,9.5,-5.5
1,9.5,-7.41667
14,9.5,10.1833
2,9.5,35.5
15,9.5,41.5
1,9.50506,49.0849
10,9.50511,-7.56433
1,9.51667,-11.75
5,9.52167,-6.48694
9,9.52213,45.5336
25,9.53333,-11.3667
4,9.53333,9.58333
3,9.55722,12.7819
3,9.5591,16.7172
123,9.56,44.065
14,9.56667,-12
3,9.56667,-12.1833
1,9.58333,-11.4833
81,9.58333,-11.55
2,9.58333,-4.3
1,9.58333,8.3
1,9.58389,44.4006
12,9.5928,-5.19449
23,9.59306,41.8661
577,9.59525,28.4349
1,9.6,11.8
5,9.6,38.65
1,9.6,46.7
4,9.60444,42.1592
21,9.60555,43.9288
29,9.61157,21.6867
25,9.61389,6.55694
1,9.61667,7.16667
2,9.61667,7.86667
4,9.62159,-7.60821
2,9.63333,-11.3333
2,9.63333,6.28333
3,9.63333,8.76667
2,9.65,7.83333
1,9.66111,13.2256
2,9.66667,38.7833
3,9.66667,8.51667
1,9.66667,9.6
3,9.68333,-11.7333
1,9.68333,8.7
1,9.68806,41.8447
2,9.7,34.1167
3,9.7,7.45
4,9.7,8.95
1,9.70359,49.7446
1,9.71667,46.85
2,9.71667,8.46667
2,9.71667,8.91667
2,9.72487,-6.02678
17,9.73333,38.7
2,9.7381,27.3865
1,9.74917,48.8219
5,9.75,22.3333
2,9.75,34.7333
4,9.75833,9.55722
6,9.76667,38.75
1,9.76667,8.55
13,9.78333,-11.8833
1,9.78333,26.9167
1,9.78333,8.28333
4,9.78583,42.7753
2,9.8,35.1
3,9.8,8.95
1,9.802,45.8924
1,9.80516,14.3217
2,9.81278,6.15583
1,9.81667,37.0833
2,9.82383,24.8454
9,9.83333,8.9
1,9.83338,18.7928
2,9.85,39.7667
13,9.85834,50.8434
2,9.86667,38.5
3,9.86667,7.95
1,9.88333,36.55
1,9.89498,-6.59756
3,9.9,12.4167
1,9.9,38.65
1,9.90236,-5.72848
21,9.90935,44.7123
13,9.91667,20.8
1,9.91725,45.3399
5,9.92572,-6.90525
1,9.93611,43.1828
4,9.95,8.71667
1,9.96837,-5.14882
4,9.98333,-11.3167
4,9.98333,10.2
1,9.98333,39.75
3,9.98333,43.6167
30,9.99556,13.2181
3,9,-12.6333
10,9,39
371,9,46
399,9,49
